variant_id	DIFF_LOG2_data1	DIFF_LOG2_data2	CHR	POS1	POS2	transcription_factor_data1	haplotype1_data1	haplotype2_data1	HMAX_data1	transcription_factor_data2	haplotype1_data2	haplotype2_data2	HMAX_data2	LENGTH	Unnamed: 0	btwn_lines
chr2_113979627_113979899	4.485	-0.057	chr2	113979627	113979899	CTCF_ENCSR000DRZ	5.0	112.0	112	CTCF	5580.037	5803.0	5803.0	272	483	0
chr2_153287290_153287404	3.273	2.042	chr2	153287290	153287404	CTCF_ENCSR000DKV	3.0	29.0	29	CTCF	3429.5	833.007	3429.5	114	667	0
chr2_153287290_153287404	4.807	2.042	chr2	153287290	153287404	CTCF_ENCSR000DRZ	1.0	28.0	28	CTCF	3429.5	833.007	3429.5	114	492	0
chr2_24083592_24084962	-4.459	0.022	chr2	24083592	24084962	CTCF_ENCSR000DKV	22.0	1.0	22	CTCF	466.5	459.515	466.5	1370	717	0
chr2_241732549_241732903	-4.459	-0.529	chr2	241732549	241732903	CTCF_ENCSR000AKB	22.0	1.0	22	CTCF	1282.807	1851.0	1851.0	354	310	0
chr2_241732549_241732903	-4.585	-0.529	chr2	241732549	241732903	CTCF_ENCSR000DKV	24.0	1.0	24	CTCF	1282.807	1851.0	1851.0	354	719	0
chr2_241732549_241732903	-5.0	-0.529	chr2	241732549	241732903	CTCF_ENCSR000DRZ	32.0	1.0	32	CTCF	1282.807	1851.0	1851.0	354	518	0
chr2_241875936_241875974	-4.17	-0.169	chr2	241875936	241875974	CTCF_ENCSR000AKB	18.0	1.0	18	CTCF	3427.612	3853.0	3853.0	38	311	0
chr2_241875936_241875974	-5.322	-0.169	chr2	241875936	241875974	CTCF_ENCSR000DKV	40.0	1.0	40	CTCF	3427.612	3853.0	3853.0	38	720	0
chr2_241875936_241875974	-5.087	-0.169	chr2	241875936	241875974	CTCF_ENCSR000DRZ	34.0	1.0	34	CTCF	3427.612	3853.0	3853.0	38	519	0
chr2_88160033_88160129	4.585	-0.02	chr2	88160033	88160129	CTCF_ENCSR000DKV	1.0	24.0	24	CTCF	9125.02	9254.0	9254.0	96	754	0
chr3_75552247_75552329	-4.346	-0.262	chr3	75552247	75552329	CTCF_ENCSR000AKB	61.0	3.0	61	CTCF	4755.667	5701.5	5701.5	82	388	0
chr4_156378259_156378319	4.0	4.04	chr4	156378259	156378319	CTCF_ENCSR000DKV	1.0	16.0	16	CTCF	4943.0	300.439	4943.0	60	951	1
chr4_156378259_156378319	4.322	4.04	chr4	156378259	156378319	CTCF_ENCSR000DRZ	1.0	20.0	20	CTCF	4943.0	300.439	4943.0	60	669	1
chr4_4335398_4335458	-3.561	-0.016	chr4	4335398	4335458	CTCF_ENCSR000DRZ	59.0	5.0	59	CTCF	11808.012	11939.0	11939.0	60	684	0
chr4_60464263_60464347	3.322	0.266	chr4	60464263	60464347	CTCF_ENCSR000DKV	2.0	20.0	20	CTCF	4284.0	3563.167	4284.0	84	981	0
chr4_9123677_9123793	-4.087	-0.031	chr4	9123677	9123793	CTCF_ENCSR000DKV	17.0	1.0	17	CTCF	6503.521	6646.0	6646.0	116	995	0
chr4_9123677_9123793	-4.585	-0.031	chr4	9123677	9123793	CTCF_ENCSR000DRZ	24.0	1.0	24	CTCF	6503.521	6646.0	6646.0	116	693	0
chr5_104413055_104413107	4.392	2.23	chr5	104413055	104413107	CTCF_ENCSR000DKV	1.0	21.0	21	CTCF	6455.0	1376.287	6455.0	52	999	0
chr5_120656016_120656046	3.17	2.458	chr5	120656016	120656046	CTCF_ENCSR000DRZ	2.0	18.0	18	CTCF	6454.0	1174.818	6454.0	30	701	1
chr5_133287677_133287723	3.663	3.12	chr5	133287677	133287723	CTCF_ENCSR000DKV	3.0	38.0	38	CTCF	8191.25	942.386	8191.25	46	1011	1
chr5_133287677_133287723	4.459	3.12	chr5	133287677	133287723	CTCF_ENCSR000DRZ	1.0	22.0	22	CTCF	8191.25	942.386	8191.25	46	703	0
chr5_139394248_139394443	-4.392	-1.322	chr5	139394248	139394443	CTCF_ENCSR000DRZ	21.0	1.0	21	CTCF	2134.602	5338.0	5338.0	195	705	0
chr5_151239370_151239472	3.7	4.309	chr5	151239370	151239472	CTCF_ENCSR000DKV	3.0	39.0	39	CTCF	12133.0	612.2	12133.0	102	1020	1
chr5_151239370_151239472	4.7	4.309	chr5	151239370	151239472	CTCF_ENCSR000DRZ	1.0	26.0	26	CTCF	12133.0	612.2	12133.0	102	710	1
chr5_152462226_152462684	-4.087	-3.719	chr5	152462226	152462684	CTCF_ENCSR000AKB	17.0	1.0	17	CTCF	311.924	4108.5	4108.5	458	422	1
chr5_152462226_152462684	-4.0	-3.719	chr5	152462226	152462684	CTCF_ENCSR000DRZ	16.0	1.0	16	CTCF	311.924	4108.5	4108.5	458	713	1
chr5_154189921_154190543	-3.087	-1.523	chr5	154189921	154190543	CTCF_ENCSR000DKV	17.0	2.0	17	CTCF	1685.653	4846.0	4846.0	622	1023	0
chr5_172958820_172959720	-4.644	0.013	chr5	172958820	172959720	CTCF_ENCSR000AKB	25.0	1.0	25	CTCF	647.5	641.509	647.5	900	426	0
chr5_172958820_172959720	-5.129	0.013	chr5	172958820	172959720	CTCF_ENCSR000DKV	35.0	1.0	35	CTCF	647.5	641.509	647.5	900	1034	0
chr5_172958820_172959720	-4.392	0.013	chr5	172958820	172959720	CTCF_ENCSR000DRZ	21.0	1.0	21	CTCF	647.5	641.509	647.5	900	719	0
chr5_33470723_33470777	3.17	2.991	chr5	33470723	33470777	CTCF_ENCSR000DKV	2.0	18.0	18	CTCF	2496.0	313.874	2496.0	54	1043	1
chr6_134882590_134882672	-4.7	-0.835	chr6	134882590	134882672	CTCF_ENCSR000DKV	52.0	2.0	52	CTCF	5576.441	9951.0	9951.0	82	1084	0
chr6_134882590_134882672	-4.358	-0.835	chr6	134882590	134882672	CTCF_ENCSR000DRZ	41.0	2.0	41	CTCF	5576.441	9951.0	9951.0	82	746	0
chr6_32608531_32608589	-4.248	0.05	chr6	32608531	32608589	CTCF_ENCSR000DKV	19.0	1.0	19	CTCF	3435.0	3317.035	3435.0	58	1130	0
chr7_102480041_102480250	3.17	0.016	chr7	102480041	102480250	CTCF_ENCSR000AKB	2.0	18.0	18	CTCF	3908.5	3866.51	3908.5	209	475	0
chr7_102480041_102480250	3.369	0.016	chr7	102480041	102480250	CTCF_ENCSR000DKV	3.0	31.0	31	CTCF	3908.5	3866.51	3908.5	209	1175	0
chr7_102480041_102480250	3.087	0.016	chr7	102480041	102480250	CTCF_ENCSR000DRZ	2.0	17.0	17	CTCF	3908.5	3866.51	3908.5	209	798	0
chr7_23545053_23545173	-4.087	-3.771	chr7	23545053	23545173	CTCF_ENCSR000DKV	17.0	1.0	17	CTCF	484.427	6613.0	6613.0	120	1208	1
chr7_23545053_23545173	-4.459	-3.771	chr7	23545053	23545173	CTCF_ENCSR000DRZ	22.0	1.0	22	CTCF	484.427	6613.0	6613.0	120	817	1
chr7_2651551_2651631	-4.248	-3.222	chr7	2651551	2651631	CTCF_ENCSR000DRZ	19.0	1.0	19	CTCF	241.643	2255.0	2255.0	80	820	0
chr7_50633046_50633174	4.585	0.021	chr7	50633046	50633174	CTCF_ENCSR000DRZ	1.0	24.0	24	CTCF	11224.0	11064.008	11224.0	128	836	0
chr7_6930889_6931003	-3.503	-0.124	chr7	6930889	6931003	CTCF_ENCSR000DKV	34.0	3.0	34	CTCF	8045.083	8765.0	8765.0	114	1239	0
chr7_6930889_6931003	-3.7	-0.124	chr7	6930889	6931003	CTCF_ENCSR000DRZ	26.0	2.0	26	CTCF	8045.083	8765.0	8765.0	114	842	0
chr8_13655229_13655261	-3.248	-0.871	chr8	13655229	13655261	CTCF_ENCSR000DKV	19.0	2.0	19	CTCF	2964.954	5424.0	5424.0	32	1266	0
chr8_97582577_97582759	3.459	0.046	chr8	97582577	97582759	CTCF_ENCSR000DKV	3.0	33.0	33	CTCF	8662.0	8391.033	8662.0	182	1302	0
chr8_97582577_97582759	3.392	0.046	chr8	97582577	97582759	CTCF_ENCSR000DRZ	2.0	21.0	21	CTCF	8662.0	8391.033	8662.0	182	882	0
chr9_104091906_104091944	4.585	0.125	chr9	104091906	104091944	CTCF_ENCSR000DKV	1.0	24.0	24	CTCF	2921.5	2678.583	2921.5	38	1307	0
chr9_104091906_104091944	4.392	0.125	chr9	104091906	104091944	CTCF_ENCSR000DRZ	1.0	21.0	21	CTCF	2921.5	2678.583	2921.5	38	885	0
chr9_16039491_16039700	3.087	1.72	chr9	16039491	16039700	CTCF_ENCSR000DRZ	2.0	17.0	17	CTCF	6064.0	1840.696	6064.0	209	904	0
chr9_1732831_1732931	3.222	1.307	chr9	1732831	1732931	CTCF_ENCSR000DKV	3.0	28.0	28	CTCF	5684.0	2296.596	5684.0	100	1333	0
chr9_36855635_36855715	-4.524	0.131	chr9	36855635	36855715	CTCF_ENCSR000DRZ	23.0	1.0	23	CTCF	5177.0	4726.085	5177.0	80	913	0
chr9_4117897_4117935	-3.059	-3.336	chr9	4117897	4117935	CTCF_ENCSR000DKV	25.0	3.0	25	CTCF	515.901	5211.0	5211.0	38	1345	1
chr9_4117897_4117935	-5.392	-3.336	chr9	4117897	4117935	CTCF_ENCSR000DRZ	42.0	1.0	42	CTCF	515.901	5211.0	5211.0	38	916	0
chr9_78239631_78239840	4.0	1.538	chr9	78239631	78239840	CTCF_ENCSR000DRZ	1.0	16.0	16	CTCF	2430.0	836.655	2430.0	209	923	0
chr9_92729406_92729618	3.624	3.264	chr9	92729406	92729618	CTCF_ENCSR000DKV	3.0	37.0	37	CTCF	5387.0	560.896	5387.0	212	1361	1
chr9_92729406_92729618	3.807	3.264	chr9	92729406	92729618	CTCF_ENCSR000DRZ	2.0	28.0	28	CTCF	5387.0	560.896	5387.0	212	927	1
chr10_102669851_102670060	-3.087	-4.374	chr10	102669851	102670060	CTCF_ENCSR000DRZ	17.0	2.0	17	CTCF	315.952	6552.0	6552.0	209	89	0
chr10_110746464_110746628	-4.0	-0.066	chr10	110746464	110746628	CTCF_ENCSR000DRZ	16.0	1.0	16	CTCF	8394.043	8786.0	8786.0	164	93	0
chr10_121887147_121887223	4.7	3.584	chr10	121887147	121887223	CTCF_ENCSR000DKV	1.0	26.0	26	CTCF	9221.0	768.667	9221.0	76	138	0
chr10_121887147_121887223	4.585	3.584	chr10	121887147	121887223	CTCF_ENCSR000DRZ	1.0	24.0	24	CTCF	9221.0	768.667	9221.0	76	99	0
chr10_29449156_29449250	-4.322	-0.003	chr10	29449156	29449250	CTCF_ENCSR000AKB	20.0	1.0	20	CTCF	13838.002	13870.0	13870.0	94	64	0
chr10_29449156_29449250	-5.492	-0.003	chr10	29449156	29449250	CTCF_ENCSR000DKV	45.0	1.0	45	CTCF	13838.002	13870.0	13870.0	94	155	0
chr10_29449156_29449250	-4.524	-0.003	chr10	29449156	29449250	CTCF_ENCSR000DRZ	23.0	1.0	23	CTCF	13838.002	13870.0	13870.0	94	113	0
chr10_30751999_30752083	-3.7	-0.932	chr10	30751999	30752083	CTCF_ENCSR000DRZ	39.0	3.0	39	CTCF	7131.473	13610.0	13610.0	84	116	0
chr10_50660262_50660378	5.17	-0.01	chr10	50660262	50660378	CTCF_ENCSR000DKV	1.0	36.0	36	CTCF	5635.001	5673.0	5673.0	116	169	0
chr10_50660262_50660378	4.858	-0.01	chr10	50660262	50660378	CTCF_ENCSR000DRZ	1.0	29.0	29	CTCF	5635.001	5673.0	5673.0	116	124	0
chr10_71812097_71812169	-3.459	-0.222	chr10	71812097	71812169	CTCF_ENCSR000DRZ	33.0	3.0	33	CTCF	11481.137	13389.0	13389.0	72	129	0
chr10_79779445_79779653	-4.954	-0.016	chr10	79779445	79779653	CTCF_ENCSR000DKV	31.0	1.0	31	CTCF	6333.512	6403.25	6403.25	208	186	0
chr10_79779445_79779653	-4.087	-0.016	chr10	79779445	79779653	CTCF_ENCSR000DRZ	17.0	1.0	17	CTCF	6333.512	6403.25	6403.25	208	135	0
chr10_86139213_86139281	3.17	3.074	chr10	86139213	86139281	CTCF_ENCSR000DKV	3.0	27.0	27	CTCF	6855.0	813.882	6855.0	68	189	1
chr11_116217183_116217247	-4.459	-4.854	chr11	116217183	116217247	CTCF_ENCSR000DKV	22.0	1.0	22	CTCF	351.466	10166.0	10166.0	64	207	1
chr11_116217183_116217247	-4.459	-4.854	chr11	116217183	116217247	CTCF_ENCSR000DRZ	22.0	1.0	22	CTCF	351.466	10166.0	10166.0	64	148	1
chr12_102702676_102702736	-3.17	-1.715	chr12	102702676	102702736	CTCF_ENCSR000DKV	27.0	3.0	27	CTCF	2451.197	8049.0	8049.0	60	263	0
chr12_107405201_107405210	3.644	0.008	chr12	107405201	107405210	CTCF_ENCSR000AKB	2.0	25.0	25	CTCF	7321.0	7281.005	7321.0	9	102	0
chr12_125533573_125533677	4.755	0.035	chr12	125533573	125533677	CTCF_ENCSR000DKV	1.0	27.0	27	CTCF	9462.0	9234.029	9462.0	104	282	0
chr12_31117185_31117363	-4.087	-0.075	chr12	31117185	31117363	CTCF_ENCSR000DKV	17.0	1.0	17	CTCF	7350.054	7744.0	7744.0	178	293	0
chr12_31117185_31117363	-4.807	-0.075	chr12	31117185	31117363	CTCF_ENCSR000DRZ	28.0	1.0	28	CTCF	7350.054	7744.0	7744.0	178	204	0
chr12_50132686_50132754	4.0	4.569	chr12	50132686	50132754	CTCF_ENCSR000DKV	1.0	16.0	16	CTCF	5701.5	240.208	5701.5	68	299	1
chr12_99387119_99387145	-4.322	-1.47	chr12	99387119	99387145	CTCF_ENCSR000DRZ	20.0	1.0	20	CTCF	2225.14	6164.0	6164.0	26	229	0
chr13_20489336_20489406	-4.087	-3.313	chr13	20489336	20489406	CTCF_ENCSR000AKB	17.0	1.0	17	CTCF	1006.9	10008.0	10008.0	70	135	1
chr13_20489336_20489406	-4.17	-3.313	chr13	20489336	20489406	CTCF_ENCSR000DRZ	18.0	1.0	18	CTCF	1006.9	10008.0	10008.0	70	234	1
chr13_99196551_99196760	-3.087	-0.02	chr13	99196551	99196760	CTCF_ENCSR000DKV	17.0	2.0	17	CTCF	3139.013	3183.5	3183.5	209	361	0
chr14_106694861_106695070	4.248	-0.016	chr14	106694861	106695070	CTCF_ENCSR000DRZ	2.0	38.0	38	CTCF	4948.013	5004.0	5004.0	209	255	0
chr14_106774709_106775315	4.322	0.069	chr14	106774709	106775315	CTCF_ENCSR000DKV	1.0	20.0	20	CTCF	230.25	219.547	230.25	606	368	0
chr14_106774709_106775315	3.059	0.069	chr14	106774709	106775315	CTCF_ENCSR000DRZ	3.0	25.0	25	CTCF	230.25	219.547	230.25	606	256	0
chr14_71166623_71166723	4.0	3.066	chr14	71166623	71166723	CTCF_ENCSR000DKV	1.0	16.0	16	CTCF	5951.0	710.381	5951.0	100	400	1
chr14_71166623_71166723	4.087	3.066	chr14	71166623	71166723	CTCF_ENCSR000DRZ	1.0	17.0	17	CTCF	5951.0	710.381	5951.0	100	280	0
chr14_80636265_80636321	3.248	2.934	chr14	80636265	80636321	CTCF_ENCSR000DKV	2.0	19.0	19	CTCF	2409.0	315.119	2409.0	56	405	1
chr15_90482523_90482601	-3.129	-0.807	chr15	90482523	90482601	CTCF_ENCSR000DKV	35.0	4.0	35	CTCF	4427.431	7747.0	7747.0	78	453	0
chr16_29228114_29228486	-4.087	-0.035	chr16	29228114	29228486	CTCF_ENCSR000DKV	17.0	1.0	17	CTCF	7232.017	7408.0	7408.0	372	473	0
chr16_31159818_31159896	-3.322	-4.526	chr16	31159818	31159896	CTCF_ENCSR000DKV	30.0	3.0	30	CTCF	435.206	10029.0	10029.0	78	475	0
chr16_31159818_31159896	-3.459	-4.526	chr16	31159818	31159896	CTCF_ENCSR000DRZ	22.0	2.0	22	CTCF	435.206	10029.0	10029.0	78	338	0
chr16_84175411_84175471	5.322	3.208	chr16	84175411	84175471	CTCF_ENCSR000AKB	1.0	40.0	40	CTCF	8328.0	901.392	8328.0	60	206	0
chr16_84175411_84175471	5.883	3.208	chr16	84175411	84175471	CTCF_ENCSR000DKV	1.0	59.0	59	CTCF	8328.0	901.392	8328.0	60	498	0
chr16_84175411_84175471	4.524	3.208	chr16	84175411	84175471	CTCF_ENCSR000DRZ	2.0	46.0	46	CTCF	8328.0	901.392	8328.0	60	353	0
chr17_26603750_26604060	4.585	-0.019	chr17	26603750	26604060	CTCF_ENCSR000AKB	1.0	24.0	24	CTCF	20.263	20.531	20.53125	310	217	0
chr17_26603750_26604060	4.459	-0.019	chr17	26603750	26604060	CTCF_ENCSR000DRZ	1.0	22.0	22	CTCF	20.263	20.531	20.53125	310	368	0
chr17_27197481_27197899	-4.0	-0.196	chr17	27197481	27197899	CTCF_ENCSR000DKV	16.0	1.0	16	CTCF	1391.127	1593.5	1593.5	418	514	0
chr17_27197481_27197899	-4.807	-0.196	chr17	27197481	27197899	CTCF_ENCSR000DRZ	28.0	1.0	28	CTCF	1391.127	1593.5	1593.5	418	369	0
chr17_34361633_34361717	4.044	0.058	chr17	34361633	34361717	CTCF_ENCSR000AKB	2.0	33.0	33	CTCF	17015.0	16341.058	17015.0	84	220	0
chr17_34361633_34361717	3.609	0.058	chr17	34361633	34361717	CTCF_ENCSR000DKV	5.0	61.0	61	CTCF	17015.0	16341.058	17015.0	84	519	0
chr17_34361633_34361717	5.426	0.058	chr17	34361633	34361717	CTCF_ENCSR000DRZ	1.0	43.0	43	CTCF	17015.0	16341.058	17015.0	84	374	0
chr17_46253969_46254065	4.907	0.018	chr17	46253969	46254065	CTCF_ENCSR000AKB	1.0	30.0	30	CTCF	8617.5	8513.01	8617.5	96	228	0
chr17_46253969_46254065	6.066	0.018	chr17	46253969	46254065	CTCF_ENCSR000DKV	1.0	67.0	67	CTCF	8617.5	8513.01	8617.5	96	530	0
chr17_46253969_46254065	5.358	0.018	chr17	46253969	46254065	CTCF_ENCSR000DRZ	1.0	41.0	41	CTCF	8617.5	8513.01	8617.5	96	385	0
chr17_75412679_75412815	-3.059	0.042	chr17	75412679	75412815	CTCF_ENCSR000DKV	25.0	3.0	25	CTCF	9032.0	8774.034	9032.0	136	546	0
chr17_75412679_75412815	-3.248	0.042	chr17	75412679	75412815	CTCF_ENCSR000DRZ	19.0	2.0	19	CTCF	9032.0	8774.034	9032.0	136	398	0
chr17_82494711_82494907	-4.115	0.0	chr17	82494711	82494907	CTCF_ENCSR000DKV	52.0	3.0	52	CTCF	10138.0	10138.0	10138.0	196	557	0
chr18_10438003_10438087	4.17	3.771	chr18	10438003	10438087	CTCF_ENCSR000AKB	1.0	18.0	18	CTCF	6166.0	451.677	6166.0	84	242	1
chr18_10438003_10438087	3.273	3.771	chr18	10438003	10438087	CTCF_ENCSR000DKV	3.0	29.0	29	CTCF	6166.0	451.677	6166.0	84	559	1
chr18_10438003_10438087	3.248	3.771	chr18	10438003	10438087	CTCF_ENCSR000DRZ	2.0	19.0	19	CTCF	6166.0	451.677	6166.0	84	407	1
chr18_14415940_14416036	-3.954	-0.049	chr18	14415940	14416036	CTCF_ENCSR000DKV	31.0	2.0	31	CTCF	4218.533	4365.0	4365.0	96	563	0
chr18_7038432_7038529	-4.644	-0.039	chr18	7038432	7038529	CTCF_ENCSR000DKV	25.0	1.0	25	CTCF	6834.03	7020.0	7020.0	97	580	0
chr18_7038432_7038529	-3.7	-0.039	chr18	7038432	7038529	CTCF_ENCSR000DRZ	26.0	2.0	26	CTCF	6834.03	7020.0	7020.0	97	418	0
chr19_14888818_14889068	-3.524	0.004	chr19	14888818	14889068	CTCF_ENCSR000DKV	23.0	2.0	23	CTCF	8957.0	8933.997	8957.0	250	593	0
chr19_14888818_14889068	-4.807	0.004	chr19	14888818	14889068	CTCF_ENCSR000DRZ	28.0	1.0	28	CTCF	8957.0	8933.997	8957.0	250	428	0
chr19_40570654_40570992	4.17	2.214	chr19	40570654	40570992	CTCF_ENCSR000DKV	1.0	18.0	18	CTCF	2664.5	574.284	2664.5	338	619	0
chr19_40570654_40570992	4.0	2.214	chr19	40570654	40570992	CTCF_ENCSR000DRZ	1.0	16.0	16	CTCF	2664.5	574.284	2664.5	338	450	0
chr19_40909121_40909205	-3.841	-2.188	chr19	40909121	40909205	CTCF_ENCSR000DKV	43.0	3.0	43	CTCF	1626.281	7409.0	7409.0	84	620	0
chr19_40909121_40909205	-4.459	-2.188	chr19	40909121	40909205	CTCF_ENCSR000DRZ	22.0	1.0	22	CTCF	1626.281	7409.0	7409.0	84	451	0
chr19_42885020_42885140	4.7	0.032	chr19	42885020	42885140	CTCF_ENCSR000DKV	1.0	26.0	26	CTCF	6735.0	6585.026	6735.0	120	622	0
chr19_42885020_42885140	4.248	0.032	chr19	42885020	42885140	CTCF_ENCSR000DRZ	1.0	19.0	19	CTCF	6735.0	6585.026	6735.0	120	454	0
chr19_49266523_49266591	4.585	-0.123	chr19	49266523	49266591	CTCF_ENCSR000DKV	1.0	24.0	24	CTCF	5952.081	6480.0	6480.0	68	637	0
chr19_605143_605947	3.222	-0.025	chr19	605143	605947	CTCF_ENCSR000DRZ	3.0	28.0	28	CTCF	617.455	628.438	628.4375	804	472	0
chr20_21693421_21693630	3.524	2.232	chr20	21693421	21693630	CTCF_ENCSR000DKV	2.0	23.0	23	CTCF	5410.0	1151.287	5410.0	209	763	0
chr20_25861636_25861758	-4.087	-0.032	chr20	25861636	25861758	CTCF_ENCSR000DKV	17.0	1.0	17	CTCF	1680.523	1718.5	1718.5	122	768	0
chr20_25987171_25987681	-3.248	0.201	chr20	25987171	25987681	CTCF_ENCSR000DRZ	19.0	2.0	19	CTCF	815.5	709.63	815.5	510	554	0
chr20_51326386_51326454	-3.426	-1.038	chr20	51326386	51326454	CTCF_ENCSR000DRZ	43.0	4.0	43	CTCF	3744.515	7688.0	7688.0	68	568	0
chr21_37220854_37221646	3.17	-0.003	chr21	37220854	37221646	CTCF_ENCSR000DRZ	2.0	18.0	18	CTCF	2092.002	2096.0	2096.0	792	581	0
chr21_42107947_42108109	3.115	2.947	chr21	42107947	42108109	CTCF_ENCSR000AKB	3.0	26.0	26	CTCF	10600.0	1374.871	10600.0	162	347	1
chr21_42107947_42108109	5.409	2.947	chr21	42107947	42108109	CTCF_ENCSR000DKV	2.0	85.0	85	CTCF	10600.0	1374.871	10600.0	162	814	0
chr21_42107947_42108109	5.0	2.947	chr21	42107947	42108109	CTCF_ENCSR000DRZ	2.0	64.0	64	CTCF	10600.0	1374.871	10600.0	162	585	0
chr21_42818401_42818459	3.459	0.222	chr21	42818401	42818459	CTCF_ENCSR000DRZ	2.0	22.0	22	CTCF	11114.0	9530.143	11114.0	58	588	0
chr21_46228859_46229137	4.087	-0.013	chr21	46228859	46229137	CTCF_ENCSR000DRZ	1.0	17.0	17	CTCF	647.009	653.0	653.0	278	592	0
