variant_id	DIFF_LOG2_data1	DIFF_LOG2_data2	CHR	POS1	POS2	transcription_factor_data1	haplotype1_data1	haplotype2_data1	HMAX_data1	transcription_factor_data2	haplotype1_data2	haplotype2_data2	HMAX_data2	LENGTH	Unnamed: 0	btwn_lines
chr2_190635751_190636160	-5.858	-1.841	chr2	190635751	190636160	CTCF	58.0	1.0	58	CTCF	281.721	1009.25	1009.25	409	2240	0
chr2_193502301_193502510	-4.285	-0.849	chr2	193502301	193502510	CTCF	39.0	2.0	39	CTCF	1391.445	2506.0	2506.0	209	2248	0
chr2_196850012_196850226	3.138	3.975	chr2	196850012	196850226	CTCF	5.0	44.0	44	CTCF	3938.5	250.436	3938.5	214	2255	1
chr2_214587598_214587678	-5.833	-3.36	chr2	214587598	214587678	CTCF	57.0	1.0	57	CTCF	323.527	3321.75	3321.75	80	2287	0
chr2_215002518_215002956	-7.087	-0.002	chr2	215002518	215002956	CTCF	136.0	1.0	136	CTCF	4644.252	4651.5	4651.5	438	2289	0
chr2_216769011_216769131	-5.858	-3.559	chr2	216769011	216769131	CTCF	58.0	1.0	58	CTCF	293.915	3463.0	3463.0	120	2295	0
chr2_219211371_219211780	4.7	-0.027	chr2	219211371	219211780	CTCF	1.0	26.0	26	CTCF	778.018	792.5	792.5	409	2312	0
chr2_224650825_224651289	3.17	0.677	chr2	224650825	224651289	CTCF	21.0	189.0	189	CTCF	6048.5	3783.375	6048.5	464	2322	0
chr2_231056402_231056962	-4.17	-0.002	chr2	231056402	231056962	CTCF	36.0	2.0	36	CTCF	3465.003	3471.0	3471.0	560	2331	0
chr2_232327200_232327338	5.672	0.079	chr2	232327200	232327338	CTCF	2.0	102.0	102	CTCF	9418.0	8916.052	9418.0	138	2338	0
chr2_232432761_232432970	-4.57	-0.066	chr2	232432761	232432970	CTCF	95.0	4.0	95	CTCF	3208.042	3358.0	3358.0	209	2339	0
chr2_235479568_235479802	-3.018	-1.628	chr2	235479568	235479802	CTCF	81.0	10.0	81	CTCF	578.676	1789.0	1789.0	234	2352	0
chr2_237512860_237513100	-5.931	-0.006	chr2	237512860	237513100	CTCF	61.0	1.0	61	CTCF	12004.0	12056.0	12056.0	240	2361	0
chr2_240896914_240897104	-3.322	-0.586	chr2	240896914	240897104	CTCF	30.0	3.0	30	CTCF	864.834	1298.0	1298.0	190	2390	0
chr2_29211863_29212349	-5.238	-2.223	chr2	29211863	29212349	CTCF	151.0	4.0	151	CTCF	226.786	1058.5	1058.5	486	2421	0
chr2_30697141_30697550	-4.907	-0.064	chr2	30697141	30697550	CTCF	30.0	1.0	30	CTCF	772.043	807.0	807.0	409	2425	0
chr2_37005130_37005216	-3.059	-1.252	chr2	37005130	37005216	CTCF	100.0	12.0	100	CTCF	1762.831	4200.0	4200.0	86	2433	0
chr2_38076413_38077591	-4.17	-0.117	chr2	38076413	38077591	CTCF	108.0	6.0	108	CTCF	3147.076	3412.0	3412.0	1178	2437	0
chr2_38264161_38264570	-3.585	-0.329	chr2	38264161	38264570	CTCF	36.0	3.0	36	CTCF	212.204	266.5	266.5	409	2438	0
chr2_46698529_46699379	-6.304	0.007	chr2	46698529	46699379	CTCF	79.0	1.0	79	CTCF	497.0	494.505	497.0	850	2465	0
chr2_49286251_49286269	3.087	2.615	chr2	49286251	49286269	CTCF	2.0	17.0	17	CTCF	1417.0	231.337	1417.0	18	2479	1
chr2_63993335_63993463	-5.285	-0.226	chr2	63993335	63993463	CTCF	39.0	1.0	39	CTCF	661.145	773.0	773.0	128	2493	0
chr2_75374438_75374694	-4.0	0.02	chr2	75374438	75374694	CTCF	16.0	1.0	16	CTCF	1143.0	1127.014	1143.0	256	2517	0
chr2_8433508_8433776	-7.714	-2.147	chr2	8433508	8433776	CTCF	210.0	1.0	210	CTCF	479.524	2124.5	2124.5	268	2529	0
chr2_85537828_85537882	-3.606	1.03	chr2	85537828	85537882	CTCF	207.0	17.0	207	CTCF	2138.75	1047.011	2138.75	54	2538	0
chr2_88016388_88017142	-3.293	0.036	chr2	88016388	88017142	CTCF	49.0	5.0	49	CTCF	621.0	605.525	621.0	754	2547	0
chr2_95345667_95345787	7.276	0.003	chr2	95345667	95345787	CTCF	1.0	155.0	155	CTCF	8596.0	8579.991	8596.0	120	2556	0
chr2_97589821_97590030	4.17	0.078	chr2	97589821	97590030	CTCF	1.0	18.0	18	CTCF	849.0	804.052	849.0	209	2561	0
chr3_110495708_110495822	5.426	0.154	chr3	110495708	110495822	CTCF	1.0	43.0	43	CTCF	1969.0	1769.102	1969.0	114	2800	0
chr3_122660749_122660829	6.409	0.25	chr3	122660749	122660829	CTCF	1.0	85.0	85	CTCF	2755.0	2316.909	2755.0	80	2811	0
chr3_12287448_12288102	5.977	0.076	chr3	12287448	12288102	CTCF	1.0	63.0	63	CTCF	1445.5	1371.551	1445.5	654	2812	0
chr3_125698101_125698310	6.285	0.202	chr3	125698101	125698310	CTCF	1.0	78.0	78	CTCF	3433.0	2985.127	3433.0	209	2814	0
chr3_125766408_125766488	-7.585	-0.013	chr3	125766408	125766488	CTCF	192.0	1.0	192	CTCF	7660.011	7728.0	7728.0	80	2815	0
chr3_126083889_126084425	-3.011	-0.033	chr3	126083889	126084425	CTCF	137.0	17.0	137	CTCF	1285.023	1315.0	1315.0	536	2816	0
chr3_130096006_130096084	3.755	0.26	chr3	130096006	130096084	CTCF	2.0	27.0	27	CTCF	995.5	831.165	995.5	78	2830	0
chr3_14232671_14232880	3.524	1.355	chr3	14232671	14232880	CTCF	2.0	23.0	23	CTCF	2367.0	925.109	2367.0	209	2848	0
chr3_151283049_151283237	6.768	-0.017	chr3	151283049	151283237	CTCF	1.0	109.0	109	CTCF	6001.012	6072.0	6072.0	188	2861	0
chr3_16410682_16410779	-4.524	-1.951	chr3	16410682	16410779	CTCF	46.0	2.0	46	CTCF	246.491	953.0	953.0	97	2873	0
chr3_171163271_171163480	5.672	-0.025	chr3	171163271	171163480	CTCF	1.0	51.0	51	CTCF	5328.016	5422.0	5422.0	209	2878	0
chr3_184469398_184469624	3.719	0.102	chr3	184469398	184469624	CTCF	6.0	79.0	79	CTCF	7023.0	6542.068	7023.0	226	2889	0
chr3_190032911_190033120	3.222	0.759	chr3	190032911	190033120	CTCF	3.0	28.0	28	CTCF	1032.0	609.91	1032.0	209	2903	0
chr3_195653804_195653852	-5.755	-0.117	chr3	195653804	195653852	CTCF	54.0	1.0	54	CTCF	3329.079	3611.0	3611.0	48	2922	0
chr3_197547483_197548011	3.69	0.14	chr3	197547483	197548011	CTCF	21.0	271.0	271	CTCF	668.0	606.093	668.0	528	2928	0
chr3_197627764_197628176	-4.524	0.05	chr3	197627764	197628176	CTCF	23.0	1.0	23	CTCF	575.5	555.784	575.5	412	2930	0
chr3_30135021_30135830	3.459	0.388	chr3	30135021	30135830	CTCF	4.0	44.0	44	CTCF	332.25	253.985	332.25	809	2933	0
chr3_46442698_46442892	4.485	4.845	chr3	46442698	46442892	CTCF	5.0	112.0	112	CTCF	6329.0	220.215	6329.0	194	2955	1
chr3_75552255_75552337	-4.722	-0.144	chr3	75552255	75552337	CTCF	264.0	10.0	264	CTCF	5416.595	5983.5	5983.5	82	2999	0
chr4_10461395_10461519	-6.19	-0.016	chr4	10461395	10461519	CTCF	73.0	1.0	73	CTCF	3655.011	3695.0	3695.0	124	3019	0
chr4_123096111_123096320	-3.35	-1.856	chr4	123096111	123096320	CTCF	51.0	5.0	51	CTCF	1161.724	4206.0	4206.0	209	3035	0
chr4_124944111_124944169	-3.059	-2.683	chr4	124944111	124944169	CTCF	25.0	3.0	25	CTCF	264.094	1696.5	1696.5	58	3039	1
chr4_130336661_130337070	4.022	2.616	chr4	130336661	130337070	CTCF	4.0	65.0	65	CTCF	4573.0	745.837	4573.0	409	3046	0
chr4_1360638_1360833	-3.459	-0.342	chr4	1360638	1360833	CTCF	22.0	2.0	22	CTCF	747.712	948.0	948.0	195	3052	0
chr4_147407371_147407580	-4.644	0.022	chr4	147407371	147407580	CTCF	25.0	1.0	25	CTCF	3025.5	2980.517	3025.5	209	3063	0
chr4_153536191_153536209	4.267	2.229	chr4	153536191	153536209	CTCF	4.0	77.0	77	CTCF	1703.5	363.286	1703.5	18	3072	0
chr4_154024191_154024400	-4.644	-0.511	chr4	154024191	154024400	CTCF	25.0	1.0	25	CTCF	2331.298	3322.0	3322.0	209	3074	0
chr4_154119391_154119600	4.492	3.363	chr4	154119391	154119600	CTCF	2.0	45.0	45	CTCF	3031.0	294.653	3031.0	209	3075	0
chr4_156378273_156378357	-5.17	-3.701	chr4	156378273	156378357	CTCF	36.0	1.0	36	CTCF	243.923	3172.0	3172.0	84	3079	0
chr4_165356048_165356302	-6.555	0.103	chr4	165356048	165356302	CTCF	94.0	1.0	94	CTCF	6993.0	6509.069	6993.0	254	3085	0
chr4_169270433_169271387	6.109	-0.026	chr4	169270433	169271387	CTCF	1.0	69.0	69	CTCF	2176.019	2216.0	2216.0	954	3089	0
chr4_169613273_169613365	-7.615	-0.059	chr4	169613273	169613365	CTCF	196.0	1.0	196	CTCF	7189.043	7488.0	7488.0	92	3090	0
chr4_184649255_184649783	-4.392	0.003	chr4	184649255	184649783	CTCF	21.0	1.0	21	CTCF	1774.0	1770.001	1774.0	528	3114	0
chr4_185142711_185143659	4.087	-0.002	chr4	185142711	185143659	CTCF	1.0	17.0	17	CTCF	737.002	738.0	738.0	948	3117	0
chr4_185535454_185535632	3.7	0.003	chr4	185535454	185535632	CTCF	2.0	26.0	26	CTCF	1810.0	1806.002	1810.0	178	3121	0
chr4_186885440_186885554	3.7	0.845	chr4	186885440	186885554	CTCF	2.0	26.0	26	CTCF	743.25	413.693	743.25	114	3128	0
chr4_186901691_186902100	-4.17	-0.05	chr4	186901691	186902100	CTCF	54.0	3.0	54	CTCF	267.534	277.0	277.0	409	3130	0
chr4_22999511_22999920	3.492	1.374	chr4	22999511	22999920	CTCF	4.0	45.0	45	CTCF	2738.5	1056.864	2738.5	409	3138	0
chr4_25976871_25977080	-4.346	-2.466	chr4	25976871	25977080	CTCF	61.0	3.0	61	CTCF	285.069	1575.0	1575.0	209	3145	0
chr4_3942546_3942668	3.788	0.009	chr4	3942546	3942668	CTCF	11.0	152.0	152	CTCF	7202.0	7158.007	7202.0	122	3167	0
chr4_45442666_45442704	-4.585	-3.571	chr4	45442666	45442704	CTCF	24.0	1.0	24	CTCF	188.166	2236.5	2236.5	38	3176	0
chr4_48931527_48931623	-5.555	-2.528	chr4	48931527	48931623	CTCF	47.0	1.0	47	CTCF	306.827	1769.5	1769.5	96	3181	0
chr4_5544101_5544159	4.807	0.088	chr4	5544101	5544159	CTCF	1.0	28.0	28	CTCF	623.5	586.56	623.5	58	3189	0
chr4_60464273_60464357	3.278	0.383	chr4	60464273	60464357	CTCF	10.0	97.0	97	CTCF	3365.0	2580.234	3365.0	84	3197	0
chr4_7324101_7324119	3.841	2.298	chr4	7324101	7324119	CTCF	3.0	43.0	43	CTCF	1590.0	323.297	1590.0	18	3210	0
chr4_73666033_73666257	5.143	-0.239	chr4	73666033	73666257	CTCF	3.0	106.0	106	CTCF	4347.153	5132.0	5132.0	224	3212	0
chr4_77024039_77024183	-3.358	-0.228	chr4	77024039	77024183	CTCF	123.0	12.0	123	CTCF	486.646	570.0	570.0	144	3216	0
chr4_82746650_82747512	-3.322	-0.007	chr4	82746650	82747512	CTCF	20.0	2.0	20	CTCF	210.755	211.75	211.75	862	3232	0
chr4_8741601_8742010	-4.0	-0.046	chr4	8741601	8742010	CTCF	16.0	1.0	16	CTCF	600.031	619.5	619.5	409	3243	0
chr4_88870781_88870990	4.248	-0.067	chr4	88870781	88870990	CTCF	1.0	19.0	19	CTCF	1057.045	1107.0	1107.0	209	3248	0
chr4_8900651_8901060	-3.322	-2.039	chr4	8900651	8901060	CTCF	30.0	3.0	30	CTCF	544.257	2237.0	2237.0	409	3249	0
chr5_119770161_119770370	-3.755	-0.025	chr5	119770161	119770370	CTCF	27.0	2.0	27	CTCF	2657.018	2703.0	2703.0	209	3285	0
chr5_127108691_127108900	3.248	-0.016	chr5	127108691	127108900	CTCF	2.0	19.0	19	CTCF	584.511	591.0	591.0	209	3295	0
chr5_140882056_140882094	3.322	0.091	chr5	140882056	140882094	CTCF	4.0	40.0	40	CTCF	1320.5	1240.061	1320.5	38	3322	0
chr5_16559341_16559550	4.087	0.956	chr5	16559341	16559550	CTCF	1.0	17.0	17	CTCF	520.0	267.985	520.0	209	3346	0
chr5_177303473_177303993	-5.728	-0.006	chr5	177303473	177303993	CTCF	53.0	1.0	53	CTCF	1264.004	1269.0	1269.0	520	3364	0
chr5_18698537_18698787	3.408	-0.0	chr5	18698537	18698787	CTCF	13.0	138.0	138	CTCF	7321.996	7324.0	7324.0	250	3381	0
chr5_34464631_34466195	-5.304	-0.014	chr5	34464631	34466195	CTCF	79.0	2.0	79	CTCF	297.01	300.0	300.0	1564	3386	0
chr5_34538008_34538268	5.943	2.311	chr5	34538008	34538268	CTCF	2.0	123.0	123	CTCF	1494.0	301.048	1494.0	260	3388	0
chr5_4198601_4198810	-3.524	-2.486	chr5	4198601	4198810	CTCF	23.0	2.0	23	CTCF	187.322	1049.25	1049.25	209	3394	0
chr5_57298297_57298427	-7.18	0.002	chr5	57298297	57298427	CTCF	145.0	1.0	145	CTCF	7758.0	7748.006	7758.0	130	3417	0
chr5_71573741_71573950	-4.565	0.348	chr5	71573741	71573950	CTCF	71.0	3.0	71	CTCF	2071.0	1626.714	2071.0	209	3434	0
chr5_74766314_74766646	3.807	1.827	chr5	74766314	74766646	CTCF	3.0	42.0	42	CTCF	1619.0	456.218	1619.0	332	3439	0
chr5_8012491_8012549	-4.0	-2.787	chr5	8012491	8012549	CTCF	16.0	1.0	16	CTCF	238.855	1649.0	1649.0	58	3448	0
chr6_107704398_107704892	5.0	-0.011	chr6	107704398	107704892	CTCF	1.0	32.0	32	CTCF	5788.007	5833.0	5833.0	494	3468	0
chr6_111597901_111597959	3.985	1.358	chr6	111597901	111597959	CTCF	6.0	95.0	95	CTCF	2240.5	874.11	2240.5	58	3471	0
chr6_11392648_11393408	4.459	0.012	chr6	11392648	11393408	CTCF	1.0	22.0	22	CTCF	595.0	590.008	595.0	760	3478	0
chr6_122947535_122947595	-3.392	2.023	chr6	122947535	122947595	CTCF	63.0	6.0	63	CTCF	1698.0	417.754	1698.0	60	3495	0
chr6_142232581_142232735	3.144	0.075	chr6	142232581	142232735	CTCF	43.0	380.0	380	CTCF	5368.0	5096.049	5368.0	154	3533	0
chr6_149028954_149029176	6.19	0.007	chr6	149028954	149029176	CTCF	1.0	73.0	73	CTCF	7060.0	7024.003	7060.0	222	3549	0
chr6_151589631_151590040	3.524	1.522	chr6	151589631	151590040	CTCF	2.0	23.0	23	CTCF	866.5	301.652	866.5	409	3554	0
chr6_158799233_158799361	3.178	0.193	chr6	158799233	158799361	CTCF	20.0	181.0	181	CTCF	2142.5	1874.626	2142.5	128	3575	0
chr6_161005231_161005289	-4.044	-1.769	chr6	161005231	161005289	CTCF	33.0	2.0	33	CTCF	706.207	2406.25	2406.25	58	3583	0
chr6_163416851_163416989	6.459	-0.011	chr6	163416851	163416989	CTCF	1.0	88.0	88	CTCF	4000.007	4030.0	4030.0	138	3587	0
chr6_167398413_167398561	3.7	0.04	chr6	167398413	167398561	CTCF	3.0	39.0	39	CTCF	940.0	914.027	940.0	148	3593	0
chr6_17600194_17600430	3.066	0.048	chr6	17600194	17600430	CTCF	8.0	67.0	67	CTCF	3996.0	3864.03	3996.0	236	3614	0
chr6_20270911_20271120	4.907	3.167	chr6	20270911	20271120	CTCF	1.0	30.0	30	CTCF	2282.0	254.139	2282.0	209	3621	0
chr6_25748434_25749786	4.087	-0.012	chr6	25748434	25749786	CTCF	2.0	34.0	34	CTCF	356.508	359.5	359.5	1352	3630	0
chr6_27518587_27519769	3.585	-0.003	chr6	27518587	27519769	CTCF	4.0	48.0	48	CTCF	1094.002	1096.0	1096.0	1182	3643	0
chr6_28872461_28872670	7.5	-0.291	chr6	28872461	28872670	CTCF	1.0	181.0	181	CTCF	2064.182	2525.0	2525.0	209	3661	0
chr6_29853476_29853514	3.531	-0.108	chr6	29853476	29853514	CTCF	9.0	104.0	104	CTCF	966.072	1041.0	1041.0	38	3668	0
chr6_31374211_31374420	-4.0	-0.516	chr6	31374211	31374420	CTCF	16.0	1.0	16	CTCF	2682.301	3836.0	3836.0	209	3695	0
chr6_32622605_32622673	-4.655	-2.776	chr6	32622605	32622673	CTCF	126.0	5.0	126	CTCF	512.604	3511.0	3511.0	68	3707	0
chr6_32692183_32692267	3.211	0.374	chr6	32692183	32692267	CTCF	23.0	213.0	213	CTCF	4103.75	3165.725	4103.75	84	3708	0
chr6_36615303_36615355	-7.18	0.038	chr6	36615303	36615355	CTCF	145.0	1.0	145	CTCF	7854.0	7652.029	7854.0	52	3736	0
chr6_38279461_38279670	5.524	2.142	chr6	38279461	38279670	CTCF	1.0	46.0	46	CTCF	1169.0	264.773	1169.0	209	3741	0
chr6_3939691_3939900	4.807	0.062	chr6	3939691	3939900	CTCF	1.0	28.0	28	CTCF	1772.5	1697.791	1772.5	209	3745	0
chr6_44223293_44224051	5.044	-0.012	chr6	44223293	44224051	CTCF	1.0	33.0	33	CTCF	1200.009	1210.0	1210.0	758	3771	0
chr6_44253591_44253800	-4.115	-0.014	chr6	44253591	44253800	CTCF	52.0	3.0	52	CTCF	4739.01	4786.0	4786.0	209	3772	0
chr6_5115283_5115449	3.861	0.065	chr6	5115283	5115449	CTCF	15.0	218.0	218	CTCF	4093.25	3913.292	4093.25	166	3781	0
chr6_57316556_57316830	4.175	3.04	chr6	57316556	57316830	CTCF	16.0	289.0	289	CTCF	5445.5	662.128	5445.5	274	3791	0
chr6_72616507_72616653	-4.755	-0.044	chr6	72616507	72616653	CTCF	27.0	1.0	27	CTCF	3154.029	3252.0	3252.0	146	3801	0
chr6_73739228_73739356	7.055	0.03	chr6	73739228	73739356	CTCF	1.0	133.0	133	CTCF	6944.0	6800.021	6944.0	128	3802	0
chr7_104058751_104059560	-5.492	-0.1	chr7	104058751	104059560	CTCF	45.0	1.0	45	CTCF	214.692	230.125	230.125	809	3821	0
chr7_116210423_116210567	3.858	0.01	chr7	116210423	116210567	CTCF	2.0	29.0	29	CTCF	1049.5	1042.507	1049.5	144	3837	0
chr7_142459569_142459813	-3.222	0.369	chr7	142459569	142459813	CTCF	84.0	9.0	84	CTCF	6525.0	5053.225	6525.0	244	3874	0
chr7_151349963_151350665	3.441	0.042	chr7	151349963	151350665	CTCF	22.0	239.0	239	CTCF	1278.0	1241.028	1278.0	702	3884	0
chr7_151736561_151736770	-4.322	-2.797	chr7	151736561	151736770	CTCF	20.0	1.0	20	CTCF	396.606	2756.0	2756.0	209	3887	0
chr7_153122371_153122580	3.585	-0.029	chr7	153122371	153122580	CTCF	2.0	24.0	24	CTCF	1023.269	1043.75	1043.75	209	3890	0
chr7_157298556_157298634	3.819	1.362	chr7	157298556	157298634	CTCF	9.0	127.0	127	CTCF	3185.5	1239.361	3185.5	78	3902	0
