variant_id	DIFF_LOG2_data1	DIFF_LOG2_data2	CHR	POS1	POS2	transcription_factor_data1	haplotype1_data1	haplotype2_data1	HMAX_data1	transcription_factor_data2	haplotype1_data2	haplotype2_data2	HMAX_data2	LENGTH	Unnamed: 0	btwn_lines
chr1_15272635_15272787	-2.322	0.041	chr1	15272635	15272787	CTCF_ENCSR000DKV	30.0	6.0	30	CTCF	8828.0	8578.026	8828.0	152	22	0
chr1_153033031_153033135	2.248	-0.131	chr1	153033031	153033135	CTCF_ENCSR000DKV	4.0	19.0	19	CTCF	2200.087	2409.5	2409.5	104	23	0
chr1_153352582_153352686	-0.718	-0.007	chr1	153352582	153352686	CTCF_ENCSR000AKB	51.0	31.0	51	CTCF	12181.998	12244.0	12244.0	104	10	1
chr1_153352582_153352686	0.074	-0.007	chr1	153352582	153352686	CTCF_ENCSR000DKV	76.0	80.0	80	CTCF	12181.998	12244.0	12244.0	104	24	1
chr1_153352582_153352686	-0.438	-0.007	chr1	153352582	153352686	CTCF_ENCSR000DRZ	42.0	31.0	42	CTCF	12181.998	12244.0	12244.0	104	19	1
chr1_153465885_153465953	-1.078	-0.013	chr1	153465885	153465953	CTCF_ENCSR000DKV	19.0	9.0	19	CTCF	10690.008	10788.0	10788.0	68	25	0
chr1_153617749_153617807	-4.954	-4.948	chr1	153617749	153617807	CTCF_ENCSR000DKV	31.0	1.0	31	CTCF	290.718	8975.0	8975.0	58	26	1
chr1_153617749_153617807	-4.7	-4.948	chr1	153617749	153617807	CTCF_ENCSR000DRZ	26.0	1.0	26	CTCF	290.718	8975.0	8975.0	58	20	1
chr1_154819773_154819845	1.766	0.013	chr1	154819773	154819845	CTCF_ENCSR000DKV	5.0	17.0	17	CTCF	4979.0	4935.01	4979.0	72	27	0
chr1_155017444_155017880	-0.678	-0.001	chr1	155017444	155017880	CTCF_ENCSR000AKB	16.0	10.0	16	CTCF	8520.004	8528.0	8528.0	436	11	1
chr1_155017444_155017880	1.0	-0.001	chr1	155017444	155017880	CTCF_ENCSR000DRZ	9.0	18.0	18	CTCF	8520.004	8528.0	8528.0	436	21	0
chr1_155167991_155168079	0.372	-0.008	chr1	155167991	155168079	CTCF_ENCSR000AKB	17.0	22.0	22	CTCF	14276.006	14356.0	14356.0	88	12	1
chr1_155167991_155168079	-0.29	-0.008	chr1	155167991	155168079	CTCF_ENCSR000DRZ	22.0	18.0	22	CTCF	14276.006	14356.0	14356.0	88	22	1
chr1_156383111_156383187	0.363	-0.0	chr1	156383111	156383187	CTCF_ENCSR000AKB	21.0	27.0	27	CTCF	14991.998	14994.0	14994.0	76	13	1
chr1_156383111_156383187	0.214	-0.0	chr1	156383111	156383187	CTCF_ENCSR000DKV	50.0	58.0	58	CTCF	14991.998	14994.0	14994.0	76	29	1
chr1_156383111_156383187	-0.069	-0.0	chr1	156383111	156383187	CTCF_ENCSR000DRZ	43.0	41.0	43	CTCF	14991.998	14994.0	14994.0	76	23	1
chr1_157163798_157163872	-0.678	-0.057	chr1	157163798	157163872	CTCF_ENCSR000AKB	16.0	10.0	16	CTCF	14744.05	15336.0	15336.0	74	14	1
chr1_157163798_157163872	0.096	-0.057	chr1	157163798	157163872	CTCF_ENCSR000DKV	29.0	31.0	31	CTCF	14744.05	15336.0	15336.0	74	30	1
chr1_157163798_157163872	-0.706	-0.057	chr1	157163798	157163872	CTCF_ENCSR000DRZ	31.0	19.0	31	CTCF	14744.05	15336.0	15336.0	74	24	1
chr1_157377421_157377499	-0.536	0.014	chr1	157377421	157377499	CTCF_ENCSR000DKV	29.0	20.0	29	CTCF	10170.0	10070.003	10170.0	78	31	1
chr1_157489521_157489593	-1.837	0.014	chr1	157489521	157489593	CTCF_ENCSR000AKB	25.0	7.0	25	CTCF	9769.5	9674.752	9769.5	72	15	0
chr1_157489521_157489593	-0.88	0.014	chr1	157489521	157489593	CTCF_ENCSR000DKV	46.0	25.0	46	CTCF	9769.5	9674.752	9769.5	72	32	1
chr1_157489521_157489593	-1.044	0.014	chr1	157489521	157489593	CTCF_ENCSR000DRZ	33.0	16.0	33	CTCF	9769.5	9674.752	9769.5	72	25	0
chr1_157496186_157496284	0.503	0.011	chr1	157496186	157496284	CTCF_ENCSR000AKB	12.0	17.0	17	CTCF	11280.0	11196.996	11280.0	98	16	1
chr1_157496186_157496284	0.436	0.011	chr1	157496186	157496284	CTCF_ENCSR000DKV	17.0	23.0	23	CTCF	11280.0	11196.996	11280.0	98	33	1
chr1_157496186_157496284	0.948	0.011	chr1	157496186	157496284	CTCF_ENCSR000DRZ	14.0	27.0	27	CTCF	11280.0	11196.996	11280.0	98	26	1
chr1_157948689_157948777	-0.305	-0.102	chr1	157948689	157948777	CTCF_ENCSR000DKV	21.0	17.0	21	CTCF	6190.066	6643.5	6643.5	88	34	1
chr1_16009100_16009406	0.585	-0.001	chr1	16009100	16009406	CTCF_ENCSR000AKB	18.0	27.0	27	CTCF	11306.001	11310.0	11310.0	306	17	1
chr1_16009100_16009406	-0.158	-0.001	chr1	16009100	16009406	CTCF_ENCSR000DKV	29.0	26.0	29	CTCF	11306.001	11310.0	11310.0	306	35	1
chr1_16009100_16009406	0.067	-0.001	chr1	16009100	16009406	CTCF_ENCSR000DRZ	21.0	22.0	22	CTCF	11306.001	11310.0	11310.0	306	27	1
chr1_16032964_16033072	-1.0	0.016	chr1	16032964	16033072	CTCF_ENCSR000DKV	24.0	12.0	24	CTCF	10821.0	10698.013	10821.0	108	36	0
chr1_16032964_16033072	-1.115	0.016	chr1	16032964	16033072	CTCF_ENCSR000DRZ	26.0	12.0	26	CTCF	10821.0	10698.013	10821.0	108	28	0
chr1_160830684_160830770	1.716	-0.005	chr1	160830684	160830770	CTCF_ENCSR000AKB	7.0	23.0	23	CTCF	10358.004	10394.0	10394.0	86	18	0
chr1_160830684_160830770	0.067	-0.005	chr1	160830684	160830770	CTCF_ENCSR000DKV	21.0	22.0	22	CTCF	10358.004	10394.0	10394.0	86	37	1
chr1_160830684_160830770	-0.28	-0.005	chr1	160830684	160830770	CTCF_ENCSR000DRZ	17.0	14.0	17	CTCF	10358.004	10394.0	10394.0	86	29	1
chr1_160835132_160835182	0.193	0.556	chr1	160835132	160835182	CTCF_ENCSR000DKV	14.0	16.0	16	CTCF	9068.0	6168.322	9068.0	50	38	1
chr1_160951543_160951583	0.585	-0.02	chr1	160951543	160951583	CTCF_ENCSR000AKB	12.0	18.0	18	CTCF	9636.026	9770.0	9770.0	40	19	1
chr1_160951543_160951583	0.331	-0.02	chr1	160951543	160951583	CTCF_ENCSR000DKV	31.0	39.0	39	CTCF	9636.026	9770.0	9770.0	40	39	1
chr1_160951543_160951583	0.363	-0.02	chr1	160951543	160951583	CTCF_ENCSR000DRZ	21.0	27.0	27	CTCF	9636.026	9770.0	9770.0	40	30	1
chr1_161566305_161566399	-0.415	-0.006	chr1	161566305	161566399	CTCF_ENCSR000DKV	20.0	15.0	20	CTCF	4997.569	5019.938	5019.9375	94	40	1
chr1_161647624_161647808	3.17	0.065	chr1	161647624	161647808	CTCF_ENCSR000DKV	2.0	18.0	18	CTCF	4738.5	4531.045	4738.5	184	41	0
chr1_16187847_16188025	-0.415	0.024	chr1	16187847	16188025	CTCF_ENCSR000AKB	24.0	18.0	24	CTCF	13131.0	12913.024	13131.0	178	20	1
chr1_16187847_16188025	0.115	0.024	chr1	16187847	16188025	CTCF_ENCSR000DKV	36.0	39.0	39	CTCF	13131.0	12913.024	13131.0	178	42	1
chr1_16187847_16188025	1.138	0.024	chr1	16187847	16188025	CTCF_ENCSR000DRZ	15.0	33.0	33	CTCF	13131.0	12913.024	13131.0	178	31	0
chr1_162878133_162878347	0.652	0.039	chr1	162878133	162878347	CTCF_ENCSR000DKV	14.0	22.0	22	CTCF	8894.0	8656.033	8894.0	214	43	1
chr1_165928227_165928323	0.807	0.033	chr1	165928227	165928323	CTCF_ENCSR000DKV	16.0	28.0	28	CTCF	8946.0	8744.028	8946.0	96	44	1
chr1_167533924_167534006	-0.202	0.071	chr1	167533924	167534006	CTCF_ENCSR000DKV	23.0	20.0	23	CTCF	11358.0	10816.053	11358.0	82	45	1
chr1_167533924_167534006	-0.184	0.071	chr1	167533924	167534006	CTCF_ENCSR000DRZ	25.0	22.0	25	CTCF	11358.0	10816.053	11358.0	82	32	1
chr1_167715444_167715746	0.308	-0.047	chr1	167715444	167715746	CTCF_ENCSR000AKB	21.0	26.0	26	CTCF	3144.031	3248.0	3248.0	302	21	1
chr1_167715444_167715746	0.726	-0.047	chr1	167715444	167715746	CTCF_ENCSR000DKV	26.0	43.0	43	CTCF	3144.031	3248.0	3248.0	302	46	1
chr1_168342793_168342989	-0.926	0.001	chr1	168342793	168342989	CTCF_ENCSR000AKB	19.0	10.0	19	CTCF	10050.0	10039.993	10050.0	196	22	1
chr1_168342793_168342989	-0.206	0.001	chr1	168342793	168342989	CTCF_ENCSR000DKV	30.0	26.0	30	CTCF	10050.0	10039.993	10050.0	196	47	1
chr1_168637514_168637626	-0.652	0.036	chr1	168637514	168637626	CTCF_ENCSR000DKV	44.0	28.0	44	CTCF	7749.0	7558.028	7749.0	112	48	1
chr1_168637514_168637626	0.059	0.036	chr1	168637514	168637626	CTCF_ENCSR000DRZ	24.0	25.0	25	CTCF	7749.0	7558.028	7749.0	112	33	1
chr1_171226714_171227116	-0.212	-0.114	chr1	171226714	171227116	CTCF_ENCSR000DKV	22.0	19.0	22	CTCF	2393.077	2590.5	2590.5	402	49	1
chr1_175155031_175155089	-0.678	0.063	chr1	175155031	175155089	CTCF_ENCSR000AKB	16.0	10.0	16	CTCF	12348.0	11818.039	12348.0	58	24	1
chr1_175155031_175155089	-0.737	0.063	chr1	175155031	175155089	CTCF_ENCSR000DKV	45.0	27.0	45	CTCF	12348.0	11818.039	12348.0	58	50	1
chr1_175155031_175155089	-0.308	0.063	chr1	175155031	175155089	CTCF_ENCSR000DRZ	26.0	21.0	26	CTCF	12348.0	11818.039	12348.0	58	34	1
chr1_17653932_17653982	0.341	-0.067	chr1	17653932	17653982	CTCF_ENCSR000DKV	15.0	19.0	19	CTCF	9408.046	9854.0	9854.0	50	51	1
chr1_17653932_17653982	0.193	-0.067	chr1	17653932	17653982	CTCF_ENCSR000DRZ	14.0	16.0	16	CTCF	9408.046	9854.0	9854.0	50	35	1
chr1_178542519_178542851	-0.193	-0.023	chr1	178542519	178542851	CTCF_ENCSR000AKB	24.0	21.0	24	CTCF	11678.005	11862.0	11862.0	332	25	1
chr1_178542519_178542851	-0.093	-0.023	chr1	178542519	178542851	CTCF_ENCSR000DKV	48.0	45.0	48	CTCF	11678.005	11862.0	11862.0	332	52	1
chr1_181425044_181425170	-0.893	-0.008	chr1	181425044	181425170	CTCF_ENCSR000AKB	26.0	14.0	26	CTCF	17212.001	17308.0	17308.0	126	26	1
chr1_181425044_181425170	-0.464	-0.008	chr1	181425044	181425170	CTCF_ENCSR000DKV	40.0	29.0	40	CTCF	17212.001	17308.0	17308.0	126	53	1
chr1_181425044_181425170	-0.564	-0.008	chr1	181425044	181425170	CTCF_ENCSR000DRZ	34.0	23.0	34	CTCF	17212.001	17308.0	17308.0	126	37	1
chr1_182069091_182069300	-4.0	-5.167	chr1	182069091	182069300	CTCF_ENCSR000DKV	16.0	1.0	16	CTCF	232.972	8371.0	8371.0	209	54	0
chr1_182069091_182069300	-4.858	-5.167	chr1	182069091	182069300	CTCF_ENCSR000DRZ	29.0	1.0	29	CTCF	232.972	8371.0	8371.0	209	38	1
chr1_183916060_183916240	-0.948	-0.046	chr1	183916060	183916240	CTCF_ENCSR000DKV	27.0	14.0	27	CTCF	8216.03	8483.0	8483.0	180	55	1
chr1_183916060_183916240	0.628	-0.046	chr1	183916060	183916240	CTCF_ENCSR000DRZ	11.0	17.0	17	CTCF	8216.03	8483.0	8483.0	180	39	1
chr1_196723490_196723580	-1.644	-0.821	chr1	196723490	196723580	CTCF_ENCSR000DKV	25.0	8.0	25	CTCF	7269.44	12844.0	12844.0	90	56	1
chr1_196723490_196723580	-2.773	-0.821	chr1	196723490	196723580	CTCF_ENCSR000DRZ	41.0	6.0	41	CTCF	7269.44	12844.0	12844.0	90	40	0
chr1_196827861_196828319	3.087	0.082	chr1	196827861	196828319	CTCF_ENCSR000DKV	2.0	17.0	17	CTCF	2984.5	2820.055	2984.5	458	57	0
chr1_19882202_19882402	-0.459	0.006	chr1	19882202	19882402	CTCF_ENCSR000DKV	22.0	16.0	22	CTCF	11276.0	11228.003	11276.0	200	58	1
chr1_199954861_199954909	-3.0	-3.776	chr1	199954861	199954909	CTCF_ENCSR000DRZ	16.0	2.0	16	CTCF	356.427	4883.0	4883.0	48	41	1
chr1_200803045_200803121	-0.7	0.009	chr1	200803045	200803121	CTCF_ENCSR000DKV	39.0	24.0	39	CTCF	11035.0	10967.006	11035.0	76	59	1
chr1_200803045_200803121	-1.263	0.009	chr1	200803045	200803121	CTCF_ENCSR000DRZ	24.0	10.0	24	CTCF	11035.0	10967.006	11035.0	76	42	0
chr1_202160578_202160816	-1.087	-0.544	chr1	202160578	202160816	CTCF_ENCSR000DKV	17.0	8.0	17	CTCF	2862.315	4173.0	4173.0	238	60	1
chr1_202160578_202160816	-2.263	-0.544	chr1	202160578	202160816	CTCF_ENCSR000DRZ	24.0	5.0	24	CTCF	2862.315	4173.0	4173.0	238	43	0
chr1_202184797_202184897	-1.28	-0.046	chr1	202184797	202184897	CTCF_ENCSR000AKB	17.0	7.0	17	CTCF	10782.039	11134.0	11134.0	100	27	0
chr1_202184797_202184897	0.632	-0.046	chr1	202184797	202184897	CTCF_ENCSR000DKV	20.0	31.0	31	CTCF	10782.039	11134.0	11134.0	100	61	1
chr1_202184797_202184897	-0.245	-0.046	chr1	202184797	202184897	CTCF_ENCSR000DRZ	32.0	27.0	32	CTCF	10782.039	11134.0	11134.0	100	44	1
chr1_202719712_202719794	-0.241	-0.003	chr1	202719712	202719794	CTCF_ENCSR000DKV	26.0	22.0	26	CTCF	9275.012	9297.0	9297.0	82	62	1
chr1_204989386_204989560	-0.541	0.003	chr1	204989386	204989560	CTCF_ENCSR000AKB	16.0	11.0	16	CTCF	15544.0	15512.016	15544.0	174	28	1
chr1_204989386_204989560	-0.07	0.003	chr1	204989386	204989560	CTCF_ENCSR000DKV	21.0	20.0	21	CTCF	15544.0	15512.016	15544.0	174	63	1
chr1_204989386_204989560	1.115	0.003	chr1	204989386	204989560	CTCF_ENCSR000DRZ	12.0	26.0	26	CTCF	15544.0	15512.016	15544.0	174	45	0
chr1_205588761_205588970	1.193	0.137	chr1	205588761	205588970	CTCF_ENCSR000DKV	7.0	16.0	16	CTCF	5794.0	5270.09	5794.0	209	64	0
chr1_20575422_20575452	2.858	0.732	chr1	20575422	20575452	CTCF_ENCSR000DKV	4.0	29.0	29	CTCF	12304.0	7407.396	12304.0	30	65	0
chr1_20575422_20575452	2.737	0.732	chr1	20575422	20575452	CTCF_ENCSR000DRZ	3.0	20.0	20	CTCF	12304.0	7407.396	12304.0	30	46	0
chr1_205919112_205919218	0.344	0.034	chr1	205919112	205919218	CTCF_ENCSR000DKV	26.0	33.0	33	CTCF	10474.0	10230.022	10474.0	106	66	1
chr1_205919112_205919218	-0.507	0.034	chr1	205919112	205919218	CTCF_ENCSR000DRZ	27.0	19.0	27	CTCF	10474.0	10230.022	10474.0	106	47	1
chr1_207812007_207812107	-0.933	-0.591	chr1	207812007	207812107	CTCF_ENCSR000DKV	21.0	11.0	21	CTCF	4211.331	6343.0	6343.0	100	67	1
chr1_207997937_207998023	0.544	0.0	chr1	207997937	207998023	CTCF_ENCSR000DKV	24.0	35.0	35	CTCF	11032.0	11030.002	11032.0	86	68	1
chr1_207997937_207998023	0.469	0.0	chr1	207997937	207998023	CTCF_ENCSR000DRZ	13.0	18.0	18	CTCF	11032.0	11030.002	11032.0	86	48	1
chr1_211649168_211649222	-4.087	-4.882	chr1	211649168	211649222	CTCF_ENCSR000AKB	17.0	1.0	17	CTCF	206.466	6086.25	6086.25	54	29	1
chr1_211649168_211649222	-4.392	-4.882	chr1	211649168	211649222	CTCF_ENCSR000DKV	21.0	1.0	21	CTCF	206.466	6086.25	6086.25	54	69	1
chr1_211649168_211649222	-4.322	-4.882	chr1	211649168	211649222	CTCF_ENCSR000DRZ	20.0	1.0	20	CTCF	206.466	6086.25	6086.25	54	49	1
chr1_212665278_212665626	0.71	-0.006	chr1	212665278	212665626	CTCF_ENCSR000AKB	11.0	18.0	18	CTCF	11647.004	11692.0	11692.0	348	30	1
chr1_212665278_212665626	0.064	-0.006	chr1	212665278	212665626	CTCF_ENCSR000DRZ	22.0	23.0	23	CTCF	11647.004	11692.0	11692.0	348	50	1
chr1_220296395_220296477	0.067	0.145	chr1	220296395	220296477	CTCF_ENCSR000DKV	21.0	22.0	22	CTCF	9954.0	9002.094	9954.0	82	71	1
chr1_220296395_220296477	-0.087	0.145	chr1	220296395	220296477	CTCF_ENCSR000DRZ	17.0	16.0	17	CTCF	9954.0	9002.094	9954.0	82	51	1
chr1_22105789_22105869	-0.933	-0.016	chr1	22105789	22105869	CTCF_ENCSR000AKB	21.0	11.0	21	CTCF	9046.015	9144.0	9144.0	80	31	1
chr1_22105789_22105869	0.431	-0.016	chr1	22105789	22105869	CTCF_ENCSR000DKV	23.0	31.0	31	CTCF	9046.015	9144.0	9144.0	80	72	1
chr1_22105789_22105869	-0.131	-0.016	chr1	22105789	22105869	CTCF_ENCSR000DRZ	23.0	21.0	23	CTCF	9046.015	9144.0	9144.0	80	52	1
chr1_222455209_222455343	-0.138	-0.015	chr1	222455209	222455343	CTCF_ENCSR000AKB	22.0	20.0	22	CTCF	9930.018	10032.0	10032.0	134	32	1
chr1_222455209_222455343	-0.156	-0.015	chr1	222455209	222455343	CTCF_ENCSR000DKV	39.0	35.0	39	CTCF	9930.018	10032.0	10032.0	134	73	1
chr1_222455209_222455343	-0.206	-0.015	chr1	222455209	222455343	CTCF_ENCSR000DRZ	30.0	26.0	30	CTCF	9930.018	10032.0	10032.0	134	53	1
chr1_222465457_222465619	-1.07	-0.097	chr1	222465457	222465619	CTCF_ENCSR000AKB	21.0	10.0	21	CTCF	14798.07	15826.0	15826.0	162	33	1
chr1_222465457_222465619	-0.284	-0.097	chr1	222465457	222465619	CTCF_ENCSR000DKV	28.0	23.0	28	CTCF	14798.07	15826.0	15826.0	162	74	1
chr1_223129428_223129516	-0.087	-0.013	chr1	223129428	223129516	CTCF_ENCSR000DKV	17.0	16.0	17	CTCF	10752.005	10852.0	10852.0	88	75	1
chr1_223129428_223129516	0.531	-0.013	chr1	223129428	223129516	CTCF_ENCSR000DRZ	18.0	26.0	26	CTCF	10752.005	10852.0	10852.0	88	54	1
chr1_223684341_223684439	1.054	-0.018	chr1	223684341	223684439	CTCF_ENCSR000DKV	13.0	27.0	27	CTCF	8675.006	8783.0	8783.0	98	76	0
chr1_229258109_229258397	-0.415	-0.038	chr1	229258109	229258397	CTCF_ENCSR000DKV	20.0	15.0	20	CTCF	6892.024	7078.0	7078.0	288	77	1
chr1_23184540_23185030	-0.663	-0.017	chr1	23184540	23185030	CTCF_ENCSR000DKV	19.0	12.0	19	CTCF	2092.012	2117.0	2117.0	490	78	1
