variant_id	DIFF_LOG2_data1	DIFF_LOG2_data2	CHR	POS1	POS2	transcription_factor_data1	haplotype1_data1	haplotype2_data1	HMAX_data1	transcription_factor_data2	haplotype1_data2	haplotype2_data2	HMAX_data2	LENGTH	Unnamed: 0	btwn_lines
chr1_211649168_211649222	-4.322	-4.882	chr1	211649168	211649222	CTCF_ENCSR000DRZ	20.0	1.0	20	CTCF	206.466	6086.25	6086.25	54	49	1
chr1_242936905_242936961	4.0	2.206	chr1	242936905	242936961	CTCF_ENCSR000DRZ	1.0	16.0	16	CTCF	4575.0	991.783	4575.0	56	59	0
chr1_246012421_246012511	1.503	0.101	chr1	246012421	246012511	CTCF_ENCSR000DRZ	6.0	17.0	17	CTCF	7764.0	7238.069	7764.0	90	60	0
chr1_30782988_30783126	3.273	2.603	chr1	30782988	30783126	CTCF_ENCSR000DRZ	3.0	29.0	29	CTCF	11376.0	1872.837	11376.0	138	68	1
chr1_32892813_32893513	-1.415	-0.522	chr1	32892813	32893513	CTCF_ENCSR000DRZ	16.0	6.0	16	CTCF	3433.306	4931.0	4931.0	700	69	1
chr1_39799070_39799850	-5.358	-0.118	chr1	39799070	39799850	CTCF_ENCSR000DRZ	41.0	1.0	41	CTCF	846.579	919.0	919.0	780	71	0
chr1_70528863_70528993	2.07	0.004	chr1	70528863	70528993	CTCF_ENCSR000DRZ	5.0	21.0	21	CTCF	7590.0	7567.001	7590.0	130	77	0
chr1_75842491_75842881	-4.0	-0.115	chr1	75842491	75842881	CTCF_ENCSR000DRZ	16.0	1.0	16	CTCF	1665.577	1803.5	1803.5	390	78	0
chr1_89085945_89086065	3.524	4.328	chr1	89085945	89086065	CTCF_ENCSR000DRZ	2.0	23.0	23	CTCF	9518.0	473.95	9518.0	120	82	1
chr1_94805952_94806032	3.087	0.001	chr1	94805952	94806032	CTCF_ENCSR000DRZ	2.0	17.0	17	CTCF	10740.0	10734.996	10740.0	80	86	0
chr2_106098238_106098328	-2.087	-0.125	chr2	106098238	106098328	CTCF_ENCSR000DRZ	17.0	4.0	17	CTCF	4335.082	4729.0	4729.0	90	477	0
chr2_112433652_112433728	-4.0	-0.042	chr2	112433652	112433728	CTCF_ENCSR000DRZ	16.0	1.0	16	CTCF	6336.535	6523.5	6523.5	76	480	0
chr2_113390409_113390627	-5.615	0.003	chr2	113390409	113390627	CTCF_ENCSR000DRZ	49.0	1.0	49	CTCF	14122.0	14094.004	14122.0	218	482	0
chr2_113979627_113979899	4.485	-0.057	chr2	113979627	113979899	CTCF_ENCSR000DRZ	5.0	112.0	112	CTCF	5580.037	5803.0	5803.0	272	483	0
chr2_126359668_126359776	2.0	0.754	chr2	126359668	126359776	CTCF_ENCSR000DRZ	4.0	16.0	16	CTCF	5798.0	3438.408	5798.0	108	487	0
chr2_138846403_138846477	1.078	0.116	chr2	138846403	138846477	CTCF_ENCSR000DRZ	9.0	19.0	19	CTCF	7314.0	6750.075	7314.0	74	489	1
chr2_141399423_141399621	1.807	-0.024	chr2	141399423	141399621	CTCF_ENCSR000DRZ	6.0	21.0	21	CTCF	3157.516	3210.5	3210.5	198	490	0
chr2_153287290_153287404	4.807	2.042	chr2	153287290	153287404	CTCF_ENCSR000DRZ	1.0	28.0	28	CTCF	3429.5	833.007	3429.5	114	492	0
chr2_232605914_232606490	-1.11	-0.001	chr2	232605914	232606490	CTCF_ENCSR000DRZ	41.0	19.0	41	CTCF	10349.997	10354.0	10354.0	576	515	0
chr2_233711567_233711665	-2.0	0.055	chr2	233711567	233711665	CTCF_ENCSR000DRZ	36.0	9.0	36	CTCF	12106.0	11656.039	12106.0	98	516	0
chr2_241732549_241732903	-5.0	-0.529	chr2	241732549	241732903	CTCF_ENCSR000DRZ	32.0	1.0	32	CTCF	1282.807	1851.0	1851.0	354	518	0
chr2_241875936_241875974	-5.087	-0.169	chr2	241875936	241875974	CTCF_ENCSR000DRZ	34.0	1.0	34	CTCF	3427.612	3853.0	3853.0	38	519	0
chr2_40554830_40554912	1.515	0.0	chr2	40554830	40554912	CTCF_ENCSR000DRZ	7.0	20.0	20	CTCF	9970.0	9967.997	9970.0	82	528	0
chr2_55620221_55620430	-1.17	-0.198	chr2	55620221	55620430	CTCF_ENCSR000DRZ	18.0	8.0	18	CTCF	3739.626	4289.0	4289.0	209	537	1
chr2_55961454_55961540	-1.059	-0.081	chr2	55961454	55961540	CTCF_ENCSR000DRZ	25.0	12.0	25	CTCF	6260.054	6620.0	6620.0	86	538	1
chr2_73630961_73631170	2.415	-0.016	chr2	73630961	73631170	CTCF_ENCSR000DRZ	3.0	16.0	16	CTCF	9244.005	9346.0	9346.0	209	544	0
chr3_115819866_115820018	2.152	-0.062	chr3	115819866	115820018	CTCF_ENCSR000DRZ	9.0	40.0	40	CTCF	13257.038	13836.0	13836.0	152	625	0
chr3_12787513_12787573	0.263	-1.1	chr3	12787513	12787573	CTCF_ENCSR000DRZ	15.0	18.0	18	CTCF	4773.032	10234.0	10234.0	60	628	0
chr3_157493779_157493849	1.415	0.123	chr3	157493779	157493849	CTCF_ENCSR000DRZ	6.0	16.0	16	CTCF	5710.0	5244.081	5710.0	70	638	0
chr3_16366671_16366880	-2.874	-0.166	chr3	16366671	16366880	CTCF_ENCSR000DRZ	22.0	3.0	22	CTCF	1325.608	1487.5	1487.5	209	641	0
chr3_186931198_186931498	1.678	0.15	chr3	186931198	186931498	CTCF_ENCSR000DRZ	5.0	16.0	16	CTCF	2231.0	2011.1	2231.0	300	644	0
chr3_193970314_193970418	-1.585	0.119	chr3	193970314	193970418	CTCF_ENCSR000DRZ	18.0	6.0	18	CTCF	5348.0	4924.08	5348.0	104	645	0
chr3_43996358_43996504	2.0	0.087	chr3	43996358	43996504	CTCF_ENCSR000DRZ	4.0	16.0	16	CTCF	3408.0	3208.056	3408.0	146	653	0
chr3_75552247_75552329	-2.609	-0.262	chr3	75552247	75552329	CTCF_ENCSR000DRZ	61.0	10.0	61	CTCF	4755.667	5701.5	5701.5	82	658	0
chr4_121950334_121950464	-1.948	-0.858	chr4	121950334	121950464	CTCF_ENCSR000DRZ	27.0	7.0	27	CTCF	6523.445	11824.0	11824.0	130	666	0
chr4_156378259_156378319	4.322	4.04	chr4	156378259	156378319	CTCF_ENCSR000DRZ	1.0	20.0	20	CTCF	4943.0	300.439	4943.0	60	669	1
chr4_158667751_158667965	-1.415	-0.834	chr4	158667751	158667965	CTCF_ENCSR000DRZ	16.0	6.0	16	CTCF	3524.44	6283.0	6283.0	214	671	1
chr4_4335398_4335458	-3.561	-0.016	chr4	4335398	4335458	CTCF_ENCSR000DRZ	59.0	5.0	59	CTCF	11808.012	11939.0	11939.0	60	684	0
chr4_77240675_77240731	1.471	0.175	chr4	77240675	77240731	CTCF_ENCSR000DRZ	22.0	61.0	61	CTCF	11476.0	10168.118	11476.0	56	687	0
chr4_7761802_7761862	1.087	0.051	chr4	7761802	7761862	CTCF_ENCSR000DRZ	8.0	17.0	17	CTCF	10272.0	9912.034	10272.0	60	688	0
chr4_78059695_78059799	1.585	0.471	chr4	78059695	78059799	CTCF_ENCSR000DRZ	6.0	18.0	18	CTCF	7188.0	5184.279	7188.0	104	689	0
chr4_9123677_9123793	-4.585	-0.031	chr4	9123677	9123793	CTCF_ENCSR000DRZ	24.0	1.0	24	CTCF	6503.521	6646.0	6646.0	116	693	0
chr5_104413055_104413107	2.17	2.23	chr5	104413055	104413107	CTCF_ENCSR000DRZ	4.0	18.0	18	CTCF	6455.0	1376.287	6455.0	52	696	1
chr5_119268113_119268245	-2.585	-2.267	chr5	119268113	119268245	CTCF_ENCSR000DRZ	36.0	6.0	36	CTCF	1517.293	7303.0	7303.0	132	700	1
chr5_120656016_120656046	3.17	2.458	chr5	120656016	120656046	CTCF_ENCSR000DRZ	2.0	18.0	18	CTCF	6454.0	1174.818	6454.0	30	701	1
chr5_133287677_133287723	4.459	3.12	chr5	133287677	133287723	CTCF_ENCSR000DRZ	1.0	22.0	22	CTCF	8191.25	942.386	8191.25	46	703	0
chr5_139394248_139394443	-4.392	-1.322	chr5	139394248	139394443	CTCF_ENCSR000DRZ	21.0	1.0	21	CTCF	2134.602	5338.0	5338.0	195	705	0
chr5_146446966_146447332	1.515	0.665	chr5	146446966	146447332	CTCF_ENCSR000DRZ	7.0	20.0	20	CTCF	7182.0	4529.867	7182.0	366	707	1
chr5_151239370_151239472	4.7	4.309	chr5	151239370	151239472	CTCF_ENCSR000DRZ	1.0	26.0	26	CTCF	12133.0	612.2	12133.0	102	710	1
chr5_152462226_152462684	-4.0	-3.719	chr5	152462226	152462684	CTCF_ENCSR000DRZ	16.0	1.0	16	CTCF	311.924	4108.5	4108.5	458	713	1
chr5_172958820_172959720	-4.392	0.013	chr5	172958820	172959720	CTCF_ENCSR000DRZ	21.0	1.0	21	CTCF	647.5	641.509	647.5	900	719	0
chr5_178197071_178197480	3.0	-0.021	chr5	178197071	178197480	CTCF_ENCSR000DRZ	2.0	16.0	16	CTCF	4440.016	4506.5	4506.5	409	721	0
chr5_18698465_18698765	-1.807	-0.009	chr5	18698465	18698765	CTCF_ENCSR000DRZ	28.0	8.0	28	CTCF	1468.006	1477.0	1477.0	300	723	0
chr5_35815723_35815777	2.222	1.378	chr5	35815723	35815777	CTCF_ENCSR000DRZ	6.0	28.0	28	CTCF	9264.0	3564.616	9264.0	54	727	1
chr6_10465773_10465869	1.202	0.019	chr6	10465773	10465869	CTCF_ENCSR000DRZ	10.0	23.0	23	CTCF	6866.0	6776.016	6866.0	96	740	0
chr6_134882590_134882672	-4.358	-0.835	chr6	134882590	134882672	CTCF_ENCSR000DRZ	41.0	2.0	41	CTCF	5576.441	9951.0	9951.0	82	746	0
chr6_158813934_158814392	-1.441	-0.408	chr6	158813934	158814392	CTCF_ENCSR000DRZ	19.0	7.0	19	CTCF	465.746	618.0	618.0	458	756	0
chr6_160138377_160138465	1.29	0.138	chr6	160138377	160138465	CTCF_ENCSR000DRZ	9.0	22.0	22	CTCF	8924.0	8108.084	8924.0	88	757	0
chr6_29702687_29702735	-1.737	-0.549	chr6	29702687	29702735	CTCF_ENCSR000DRZ	80.0	24.0	80	CTCF	8336.315	12198.0	12198.0	48	763	0
chr6_29848202_29848282	1.585	0.027	chr6	29848202	29848282	CTCF_ENCSR000DRZ	8.0	24.0	24	CTCF	12862.0	12626.018	12862.0	80	765	0
chr6_31367044_31367106	1.527	0.071	chr6	31367044	31367106	CTCF_ENCSR000DRZ	17.0	49.0	49	CTCF	12909.0	12287.043	12909.0	62	769	0
chr6_31923093_31923155	-1.459	-1.018	chr6	31923093	31923155	CTCF_ENCSR000DRZ	22.0	8.0	22	CTCF	4377.509	8867.5	8867.5	62	771	1
chr6_32692037_32692425	1.043	0.544	chr6	32692037	32692425	CTCF_ENCSR000DRZ	33.0	68.0	68	CTCF	4445.0	3048.563	4445.0	388	774	1
chr6_32838760_32838908	-1.363	-0.012	chr6	32838760	32838908	CTCF_ENCSR000DRZ	18.0	7.0	18	CTCF	12258.004	12361.5	12361.5	148	775	0
chr6_36701682_36701750	-2.322	-2.021	chr6	36701682	36701750	CTCF_ENCSR000DRZ	20.0	4.0	20	CTCF	1426.753	5790.0	5790.0	68	779	1
chr6_53956215_53956327	2.503	1.305	chr6	53956215	53956327	CTCF_ENCSR000DRZ	3.0	17.0	17	CTCF	9271.0	3751.095	9271.0	112	785	0
chr7_100966197_100966615	-1.392	-0.038	chr7	100966197	100966615	CTCF_ENCSR000DRZ	21.0	8.0	21	CTCF	3439.026	3530.0	3530.0	418	794	0
chr7_101364091_101364181	1.248	-0.016	chr7	101364091	101364181	CTCF_ENCSR000DRZ	8.0	19.0	19	CTCF	12702.005	12846.0	12846.0	90	796	0
chr7_102480041_102480250	3.087	0.016	chr7	102480041	102480250	CTCF_ENCSR000DRZ	2.0	17.0	17	CTCF	3908.5	3866.51	3908.5	209	798	0
chr7_108181214_108181298	-1.28	-0.01	chr7	108181214	108181298	CTCF_ENCSR000DRZ	17.0	7.0	17	CTCF	8930.001	8994.0	8994.0	84	802	0
chr7_116930555_116930717	-1.766	0.001	chr7	116930555	116930717	CTCF_ENCSR000DRZ	17.0	5.0	17	CTCF	11550.0	11544.0	11550.0	162	804	0
chr7_22550351_22550467	-1.874	-0.961	chr7	22550351	22550467	CTCF_ENCSR000DRZ	44.0	12.0	44	CTCF	6547.483	12750.0	12750.0	116	816	1
chr7_23545053_23545173	-4.459	-3.771	chr7	23545053	23545173	CTCF_ENCSR000DRZ	22.0	1.0	22	CTCF	484.427	6613.0	6613.0	120	817	1
chr7_262954_263002	2.129	0.029	chr7	262954	263002	CTCF_ENCSR000DRZ	8.0	35.0	35	CTCF	5006.0	4908.025	5006.0	48	819	0
chr7_2651551_2651631	-4.248	-3.222	chr7	2651551	2651631	CTCF_ENCSR000DRZ	19.0	1.0	19	CTCF	241.643	2255.0	2255.0	80	820	0
chr7_3200664_3200740	1.515	-0.105	chr7	3200664	3200740	CTCF_ENCSR000DRZ	7.0	20.0	20	CTCF	3832.572	4122.5	4122.5	76	823	0
chr7_38070712_38070848	-3.0	-1.468	chr7	38070712	38070848	CTCF_ENCSR000DRZ	24.0	3.0	24	CTCF	1799.139	4978.0	4978.0	136	826	0
chr7_39742386_39742418	1.784	0.497	chr7	39742386	39742418	CTCF_ENCSR000DRZ	9.0	31.0	31	CTCF	9125.0	6467.286	9125.0	32	828	0
chr7_48424941_48425015	1.322	0.029	chr7	48424941	48425015	CTCF_ENCSR000DRZ	8.0	20.0	20	CTCF	4935.0	4837.02	4935.0	74	834	0
chr7_50633046_50633174	4.585	0.021	chr7	50633046	50633174	CTCF_ENCSR000DRZ	1.0	24.0	24	CTCF	11224.0	11064.008	11224.0	128	836	0
chr7_6516462_6516588	1.241	0.002	chr7	6516462	6516588	CTCF_ENCSR000DRZ	11.0	26.0	26	CTCF	10833.0	10817.014	10833.0	126	841	0
chr7_6930889_6931003	-3.7	-0.124	chr7	6930889	6931003	CTCF_ENCSR000DRZ	26.0	2.0	26	CTCF	8045.083	8765.0	8765.0	114	842	0
chr7_8036052_8036134	-1.354	-0.08	chr7	8036052	8036134	CTCF_ENCSR000DRZ	23.0	9.0	23	CTCF	6242.058	6600.0	6600.0	82	843	0
chr7_98168674_98168836	1.415	0.613	chr7	98168674	98168836	CTCF_ENCSR000DRZ	6.0	16.0	16	CTCF	8440.0	5517.341	8440.0	162	847	1
chr8_103125076_103125118	-2.415	-2.341	chr8	103125076	103125118	CTCF_ENCSR000DRZ	16.0	3.0	16	CTCF	1555.803	7885.0	7885.0	42	849	1
chr8_106081112_106081260	-1.7	-0.386	chr8	106081112	106081260	CTCF_ENCSR000DRZ	39.0	12.0	39	CTCF	6509.234	8506.0	8506.0	148	850	0
chr8_107779915_107779991	-1.678	-0.378	chr8	107779915	107779991	CTCF_ENCSR000DRZ	16.0	5.0	16	CTCF	5970.234	7761.0	7761.0	76	851	0
chr8_126824493_126824729	-1.392	-0.017	chr8	126824493	126824729	CTCF_ENCSR000DRZ	21.0	8.0	21	CTCF	8622.008	8724.0	8724.0	236	858	0
chr8_137492965_137493109	-1.737	0.04	chr8	137492965	137493109	CTCF_ENCSR000DRZ	20.0	6.0	20	CTCF	7664.0	7456.024	7664.0	144	862	0
chr8_19779667_19779765	2.524	-0.063	chr8	19779667	19779765	CTCF_ENCSR000DRZ	4.0	23.0	23	CTCF	9187.043	9598.0	9598.0	98	867	0
chr8_32554834_32554908	1.054	-0.17	chr8	32554834	32554908	CTCF_ENCSR000DRZ	13.0	27.0	27	CTCF	6613.617	7440.5	7440.5	74	870	0
chr8_8670684_8670802	-2.737	0.008	chr8	8670684	8670802	CTCF_ENCSR000DRZ	20.0	3.0	20	CTCF	10662.0	10602.008	10662.0	118	879	0
chr8_97582577_97582759	3.392	0.046	chr8	97582577	97582759	CTCF_ENCSR000DRZ	2.0	21.0	21	CTCF	8662.0	8391.033	8662.0	182	882	0
chr9_104091906_104091944	4.392	0.125	chr9	104091906	104091944	CTCF_ENCSR000DRZ	1.0	21.0	21	CTCF	2921.5	2678.583	2921.5	38	885	0
chr9_111622053_111622113	-1.619	-0.412	chr9	111622053	111622113	CTCF_ENCSR000DRZ	43.0	14.0	43	CTCF	7307.247	9724.0	9724.0	60	888	0
chr9_132575170_132575250	1.663	0.056	chr9	132575170	132575250	CTCF_ENCSR000DRZ	6.0	19.0	19	CTCF	10306.0	9914.039	10306.0	80	898	0
chr9_137176711_137176759	2.459	0.095	chr9	137176711	137176759	CTCF_ENCSR000DRZ	4.0	22.0	22	CTCF	5279.0	4942.067	5279.0	48	902	0
chr9_16039491_16039700	3.087	1.72	chr9	16039491	16039700	CTCF_ENCSR000DRZ	2.0	17.0	17	CTCF	6064.0	1840.696	6064.0	209	904	0
chr9_1732831_1732931	1.503	1.307	chr9	1732831	1732931	CTCF_ENCSR000DRZ	6.0	17.0	17	CTCF	5684.0	2296.596	5684.0	100	906	1
chr9_20941237_20941311	2.663	0.05	chr9	20941237	20941311	CTCF_ENCSR000DRZ	3.0	19.0	19	CTCF	9527.0	9201.039	9527.0	74	909	0
chr9_34664466_34664544	-1.087	0.005	chr9	34664466	34664544	CTCF_ENCSR000DRZ	34.0	16.0	34	CTCF	12324.0	12278.001	12324.0	78	912	0
chr9_36855635_36855715	-4.524	0.131	chr9	36855635	36855715	CTCF_ENCSR000DRZ	23.0	1.0	23	CTCF	5177.0	4726.085	5177.0	80	913	0
chr9_38672522_38672616	-2.138	-1.151	chr9	38672522	38672616	CTCF_ENCSR000DRZ	22.0	5.0	22	CTCF	4815.551	10696.0	10696.0	94	915	1
chr9_4117897_4117935	-5.392	-3.336	chr9	4117897	4117935	CTCF_ENCSR000DRZ	42.0	1.0	42	CTCF	515.901	5211.0	5211.0	38	916	0
chr9_6354257_6354361	1.248	0.116	chr9	6354257	6354361	CTCF_ENCSR000DRZ	8.0	19.0	19	CTCF	10786.0	9954.088	10786.0	104	918	0
chr9_78239631_78239840	4.0	1.538	chr9	78239631	78239840	CTCF_ENCSR000DRZ	1.0	16.0	16	CTCF	2430.0	836.655	2430.0	209	923	0
chr9_92729406_92729618	3.807	3.264	chr9	92729406	92729618	CTCF_ENCSR000DRZ	2.0	28.0	28	CTCF	5387.0	560.896	5387.0	212	927	1
chr9_96317460_96317590	-2.874	-0.052	chr9	96317460	96317590	CTCF_ENCSR000DRZ	44.0	6.0	44	CTCF	10638.027	11030.0	11030.0	130	929	0
chr10_102669851_102670060	-3.087	-4.374	chr10	102669851	102670060	CTCF_ENCSR000DRZ	17.0	2.0	17	CTCF	315.952	6552.0	6552.0	209	89	0
chr10_108784090_108784162	2.503	-0.0	chr10	108784090	108784162	CTCF_ENCSR000DRZ	3.0	17.0	17	CTCF	6637.999	6639.0	6639.0	72	91	0
chr10_110746464_110746628	-4.0	-0.066	chr10	110746464	110746628	CTCF_ENCSR000DRZ	16.0	1.0	16	CTCF	8394.043	8786.0	8786.0	164	93	0
chr10_116521473_116521887	2.248	0.0	chr10	116521473	116521887	CTCF_ENCSR000DRZ	4.0	19.0	19	CTCF	7412.0	7412.0	7412.0	414	95	0
chr10_121887147_121887223	4.585	3.584	chr10	121887147	121887223	CTCF_ENCSR000DRZ	1.0	24.0	24	CTCF	9221.0	768.667	9221.0	76	99	0
chr10_133247114_133247196	-1.152	-1.095	chr10	133247114	133247196	CTCF_ENCSR000DRZ	20.0	9.0	20	CTCF	2256.532	4819.5	4819.5	82	107	1
chr10_29449156_29449250	-4.524	-0.003	chr10	29449156	29449250	CTCF_ENCSR000DRZ	23.0	1.0	23	CTCF	13838.002	13870.0	13870.0	94	113	0
chr10_30751999_30752083	-3.7	-0.932	chr10	30751999	30752083	CTCF_ENCSR000DRZ	39.0	3.0	39	CTCF	7131.473	13610.0	13610.0	84	116	0
chr10_42866813_42866901	-2.248	-0.064	chr10	42866813	42866901	CTCF_ENCSR000DRZ	19.0	4.0	19	CTCF	9846.042	10292.0	10292.0	88	120	0
chr10_50660262_50660378	4.858	-0.01	chr10	50660262	50660378	CTCF_ENCSR000DRZ	1.0	29.0	29	CTCF	5635.001	5673.0	5673.0	116	124	0
chr10_71812097_71812169	-3.459	-0.222	chr10	71812097	71812169	CTCF_ENCSR000DRZ	33.0	3.0	33	CTCF	11481.137	13389.0	13389.0	72	129	0
chr10_78303085_78303697	-2.202	0.093	chr10	78303085	78303697	CTCF_ENCSR000DRZ	23.0	5.0	23	CTCF	2283.0	2140.062	2283.0	612	132	0
chr10_79779445_79779653	-4.087	-0.016	chr10	79779445	79779653	CTCF_ENCSR000DRZ	17.0	1.0	17	CTCF	6333.512	6403.25	6403.25	208	135	0
chr10_86139213_86139281	2.848	3.074	chr10	86139213	86139281	CTCF_ENCSR000DRZ	5.0	36.0	36	CTCF	6855.0	813.882	6855.0	68	137	1
chr11_116217183_116217247	-4.459	-4.854	chr11	116217183	116217247	CTCF_ENCSR000DRZ	22.0	1.0	22	CTCF	351.466	10166.0	10166.0	64	148	1
chr11_118053515_118053633	1.322	0.026	chr11	118053515	118053633	CTCF_ENCSR000DRZ	10.0	25.0	25	CTCF	11579.5	11374.016	11579.5	118	149	0
chr11_18171504_18171656	1.83	0.802	chr11	18171504	18171656	CTCF_ENCSR000DRZ	9.0	32.0	32	CTCF	7707.0	4420.426	7707.0	152	158	0
chr11_1837912_1837954	-1.222	-0.063	chr11	1837912	1837954	CTCF_ENCSR000DRZ	21.0	9.0	21	CTCF	15046.037	15722.0	15722.0	42	159	0
chr11_33988144_33988200	-1.054	-0.186	chr11	33988144	33988200	CTCF_ENCSR000DRZ	27.0	13.0	27	CTCF	10792.132	12276.0	12276.0	56	165	1
chr11_35404640_35404740	1.17	-0.074	chr11	35404640	35404740	CTCF_ENCSR000DRZ	8.0	18.0	18	CTCF	6444.051	6784.0	6784.0	100	168	0
chr11_44538628_44538694	1.637	0.003	chr11	44538628	44538694	CTCF_ENCSR000DRZ	9.0	28.0	28	CTCF	12578.0	12547.995	12578.0	66	172	0
chr11_45655171_45655579	1.959	0.022	chr11	45655171	45655579	CTCF_ENCSR000DRZ	9.0	35.0	35	CTCF	2760.0	2719.014	2760.0	408	174	0
chr11_62325059_62325129	2.202	0.437	chr11	62325059	62325129	CTCF_ENCSR000DRZ	5.0	23.0	23	CTCF	12450.0	9196.264	12450.0	70	176	0
chr11_65552136_65552262	1.152	0.377	chr11	65552136	65552262	CTCF_ENCSR000DRZ	9.0	20.0	20	CTCF	7716.0	5942.224	7716.0	126	179	1
chr12_102702676_102702736	-2.459	-1.715	chr12	102702676	102702736	CTCF_ENCSR000DRZ	22.0	4.0	22	CTCF	2451.197	8049.0	8049.0	60	185	1
chr12_1093226_1093794	-1.263	-0.026	chr12	1093226	1093794	CTCF_ENCSR000DRZ	24.0	10.0	24	CTCF	5612.021	5716.0	5716.0	568	187	0
chr12_121209970_121210208	1.652	0.036	chr12	121209970	121210208	CTCF_ENCSR000DRZ	7.0	22.0	22	CTCF	5370.0	5239.026	5370.0	238	191	0
chr12_121223451_121223991	-2.755	-0.05	chr12	121223451	121223991	CTCF_ENCSR000DRZ	27.0	4.0	27	CTCF	378.284	391.5	391.5	540	192	0
chr12_121230398_121230468	-1.495	-0.092	chr12	121230398	121230468	CTCF_ENCSR000DRZ	31.0	11.0	31	CTCF	10131.073	10798.0	10798.0	70	193	0
chr12_121918497_121918543	-2.399	-0.091	chr12	121918497	121918543	CTCF_ENCSR000DRZ	58.0	11.0	58	CTCF	5348.066	5696.0	5696.0	46	194	0
chr12_124898564_124898668	1.926	0.894	chr12	124898564	124898668	CTCF_ENCSR000DRZ	5.0	19.0	19	CTCF	12983.0	6986.463	12983.0	104	197	0
chr12_131454839_131454947	-2.7	-0.458	chr12	131454839	131454947	CTCF_ENCSR000DRZ	39.0	6.0	39	CTCF	6026.269	8279.5	8279.5	108	200	0
chr12_15979252_15979388	1.17	-0.025	chr12	15979252	15979388	CTCF_ENCSR000DRZ	8.0	18.0	18	CTCF	4300.017	4376.0	4376.0	136	201	0
chr12_31117185_31117363	-4.807	-0.075	chr12	31117185	31117363	CTCF_ENCSR000DRZ	28.0	1.0	28	CTCF	7350.054	7744.0	7744.0	178	204	0
chr12_52164054_52164136	1.35	-0.114	chr12	52164054	52164136	CTCF_ENCSR000DRZ	20.0	51.0	51	CTCF	11706.079	12670.0	12670.0	82	210	0
chr12_57476339_57476533	-1.379	-0.102	chr12	57476339	57476533	CTCF_ENCSR000DRZ	26.0	10.0	26	CTCF	4418.07	4742.0	4742.0	194	215	0
chr12_69357625_69357715	2.807	-0.084	chr12	69357625	69357715	CTCF_ENCSR000DRZ	4.0	28.0	28	CTCF	9637.051	10213.0	10213.0	90	218	0
